Serial Time All Floors - All Directions - All PGs
Intensity,Real 1
1,9.68044426753612
2,59.3303941312533
3,7.81979933952676
4,23.2675749541929
5,13.6471870032774
6,6.36105911596629
7,161.585363576376
8,9.42049701788807
9,24.7096158930887
10,31.7295241131249
11,25.210265733382
12,24.3642350014438
13,1.53602442371122
14,8.14444261213383
15,20.4971871276022
16,21.0367352563258
17,305.388522637742
18,4.72068471347236
19,5.92707227309389
20,7.38936332763544
21,76.6926618307075
22,17.3946064292904
23,12.4528110405773
24,8.91530186583634
25,6.29835869189244
26,26.4948374999955
27,6.80186716875396
28,18.0153804662349
29,37.6445643229276
30,4.75339000683474
31,7.21933434738758
32,11.9023945203649
33,8.30662952368106
34,15.8642669341812
35,234.666723685081
36,17.953703179763
37,10.1988683341399
38,27.886042820201
39,6.30520966965005
40,5.68943184434223
41,10.6501698711019
42,5.73844951015821
43,7.79708353659515
44,17.5642322926097
45,9.07437580764625
46,125.668018034147
47,89.4530362578963
48,116.802178833896
49,27.1685826042704
50,56.876115871865
51,64.3269143490688
52,113.736342711401
53,64.3642064072186
54,62.7031645511153
55,24.0867601168548
56,62.1591446511506
57,28.6956755159002
58,294.918072968031
59,6.631082314493
60,19.7729327090293
61,20.8287245556103
62,5.25843430057994
63,15.3478115378721
64,102.056614509576
65,9.08951961974002
66,4.52129477836166
67,4.3336413822806
68,13.0013404303427
69,13.7491267825294
70,22.3856350320269
71,48.5416089511136
72,7.13340108331801
73,7.42910812373932
74,11.0640971376185
75,16.9602058823996
76,16.3798249080104
77,7.37783030368302
78,47.8331349884243
79,18.412352493666
80,14.6422787394836
81,12.5051810768416
82,46.7421805942125
83,12.1555658923791
84,17.0453188892855
85,7.73966410665709
86,2.35037605981858
87,6.75440156174167
88,12.0535530348776
89,7.39431589929202
90,1.78955969996531
91,1.74413466287081
92,4.62093998607208
93,2.81708135775065
94,6.28309431080821
95,0.893639875014955
96,4.31133532173202
97,3.77215860512901
98,5.34709992843398
99,2.54502714427411
100,2.8061451845284
101,5.46955104091087
102,2.16978041921717
103,3.16385822574536
104,2.98637700945864
105,3.6148603737291
106,4.43537717375114
107,1.39854911853826
108,6.03743838793174
109,12.2235575331075
110,2.63223169451494
111,2.85579867401658
112,1.38967273473899
113,0.422611208868235
114,0.694562869604966
115,0.821310346399796
116,1.79898369126258
117,3.11557241307077
118,2.93335160278455
119,1.21313942138898
120,3.25852115932923
121,1.88563124440456
122,6.91635776213453
123,1.72447651020743
124,0.834767952250438
125,3.56695953079141
126,4.20871584562422
127,3.36004727269166
128,2.71955555751649
129,0.304878186312427
130,6.0931789262099
131,6.51682010363306
132,2.1647964265246
133,6.93627906761695
134,3.73137316314915
135,1.48218341851694
136,4.37009548568054
137,3.1358080523856
138,4.28426443530253
139,2.96978170550244
140,0.415032414985469
141,20.5466056171879
142,5.29420402387274
143,12.024156004053
144,1.40284311849222
145,7.59986845005719
146,13.7814241555604
147,9.73954104486414
148,14.0702712696795
149,6.33033674953794
150,29.0284778933811
151,4.6554426893654
152,8.74653005314968
153,4.99096655330018
154,2.9645205123507
155,4.51358512472444
156,3.49829950812866
157,1.45056649234989
158,1.963167396986
159,0.196032219415252
160,1.86962216748469
161,1.84230712530784
162,3.90798646944906
163,3.33682890307427
164,0.735006326415023
165,1.83917071964166
166,1.9822350678185
167,2.90936785294965
168,0.234221386841059
169,1.14616599362062
170,2.38268857495696
171,2.07622259088568
172,2.81353315210682
173,2.38884732688172
174,2.14519596268974
175,9.25096509790915
176,3.75923099196408
177,3.01997047682014
178,2.81593254612108
179,5.65756857421159
180,4.80202401913515
181,1.40967233480611
182,0.835225717811637
183,0.345410688015918
184,7.38052918113046
185,1.06130015661146
186,0.56968822063239
187,2.14979802972956
188,0.936762295206993
189,2.33514803792129
190,0.886322293963437
191,0.782841096357033
192,0.632304584665358
193,2.62090481056507
194,2.11180536655859
195,2.43351589546179
196,5.29228209789407
197,3.68257756746312
198,4.57391329928177
199,5.18249748914488
200,0.415827785189172
201,8.23334000982674
202,3.22946318375498
203,3.78660653681587
204,2.64227201498788
205,0.404079674443968
206,0.977983521566172
207,1.28070595320049
208,1.38657222335362
209,3.72476405585717
210,2.13091282248447
211,2.41103116838788
212,1.98968774620979
213,1.16658481673267
214,2.64820075385035
215,6.56262513604461
216,3.36716308485581
217,2.78055761802644
218,1.37638927776079
219,3.48976754175904
220,0.607690918657251
221,4.28972459637352
222,6.35504705778485
223,2.94335294468188
224,3.42925821350022
225,3.17534395505618
226,7.18687557879172
227,0.30556559240283
228,0.698142506577288
229,2.52385437891692
230,3.0138045505426
231,11.4268183586204
232,2.77953844975156
233,6.08563000169789
234,3.43154831139959
235,6.72842053164861
236,4.73821324499914
237,4.04071966142456
238,4.96876483930176
239,5.00078212002019
240,3.73635646194783
241,2.49940625383773
242,2.15707668128328
243,7.58575247997592
244,3.00315903448919
245,1.99311268859278
246,1.43952263456476
247,3.4065804912541
248,0.61044469288025
249,1.02828508268973
250,4.82533409641556
251,1.47742651146196
252,4.49176602988469
253,1.32645244400804
254,6.87684426730652
255,2.54803456952159
256,4.53940098663095
257,3.05419399646967
258,3.94155589720887
259,3.78987580156758
260,2.62657568098547
261,4.29870967072603
262,4.27900859943418
263,2.96002677414452
264,12.3112800737981
265,11.9548918658892
266,2.88570766582415
267,3.67652693293735
268,3.93477466031584
269,3.65287576201787
270,3.70542708873264
271,6.89861079780195
272,2.8309699414563
273,5.27939761680206
274,2.58228620648028
275,3.49369501334059
276,4.12991140014163
277,1.97726330262136
278,1.01407141357525
279,1.52986991199355
280,8.02864441964495
281,6.13727363698729
282,4.82793518351749
283,1.71925996346872
284,9.729371676836
