Non-Linear
Intensity #,Name,# Demand Vectors,Modeling Dispersion,SA(T),SA(T1),MAFE
113,Intensity 113,10,0,0.115519,0.4,0.00508081
114,Intensity 114,10,0,0.118127,0.4,0.00491954
115,Intensity 115,10,0,0.167343,0.4,0.00294046
116,Intensity 116,10,0,0.286507,0.4,0.00127011
117,Intensity 117,10,0,0.244904,0.4,0.00163221
118,Intensity 118,10,0,0.279803,0.4,0.00131953
119,Intensity 119,10,0,0.13524,0.4,0.00403862
120,Intensity 120,10,0,0.213533,0.4,0.00202393
121,Intensity 121,10,0,0.145923,0.4,0.00360952
122,Intensity 122,10,0,0.360254,0.4,0.000872644
123,Intensity 123,10,0,0.251903,0.4,0.00156088
124,Intensity 124,10,0,0.104533,0.4,0.00586375
125,Intensity 125,10,0,0.181947,0.4,0.00258991
126,Intensity 126,10,0,0.231312,0.4,0.00178601
127,Intensity 127,10,0,0.210926,0.4,0.00206296
128,Intensity 128,10,0,0.25937,0.4,0.00148998
129,Intensity 129,10,0,0.153752,0.4,0.0033393
130,Intensity 130,10,0,0.207279,0.4,0.00211955
131,Intensity 131,10,0,0.255019,0.4,0.00153067
132,Intensity 132,10,0,0.172461,0.4,0.00280952
133,Intensity 133,10,0,0.340364,0.4,0.000958747
134,Intensity 134,10,0,0.249105,0.4,0.0015888
135,Intensity 135,10,0,0.0908231,0.4,0.00715288
136,Intensity 136,10,0,0.0689871,0.4,0.010452
137,Intensity 137,10,0,0.226432,0.4,0.0018468
138,Intensity 138,10,0,0.314465,0.4,0.00109183
139,Intensity 139,10,0,0.317271,0.4,0.00107609
140,Intensity 140,10,0,0.132369,0.4,0.00416791
141,Intensity 141,10,0,0.413702,0.4,0.000691876
142,Intensity 142,10,0,0.228141,0.4,0.00182514
143,Intensity 143,10,0,0.211987,0.4,0.00204693
144,Intensity 144,10,0,0.13161,0.4,0.00420318
145,Intensity 145,10,0,0.225387,0.4,0.00186023
146,Intensity 146,10,0,0.302844,0.4,0.00116095
147,Intensity 147,10,0,0.318498,0.4,0.00106931
148,Intensity 148,10,0,0.683395,0.4,0.000287372
149,Intensity 149,10,0,0.171833,0.4,0.0028251
150,Intensity 150,10,0,0.509532,0.4,0.000483853
151,Intensity 151,10,0,0.229636,0.4,0.00180654
152,Intensity 152,10,0,0.222236,0.4,0.00190168
153,Intensity 153,10,0,0.124824,0.4,0.00454116
154,Intensity 154,10,0,0.129679,0.4,0.00429513
155,Intensity 155,10,0,0.14127,0.4,0.00378703
156,Intensity 156,10,0,0.132218,0.4,0.00417486
157,Intensity 157,10,0,0.160259,0.4,0.00313832
158,Intensity 158,10,0,0.157707,0.4,0.00321479
159,Intensity 159,10,0,0.103128,0.4,0.00597781
160,Intensity 160,10,0,0.105594,0.4,0.00577983
161,Intensity 161,10,0,0.14692,0.4,0.00357319
162,Intensity 162,10,0,0.258611,0.4,0.00149695
163,Intensity 163,10,0,0.130385,0.4,0.00426114
164,Intensity 164,10,0,0.11079,0.4,0.00539584
165,Intensity 165,10,0,0.128583,0.4,0.0043488
166,Intensity 166,10,0,0.132018,0.4,0.00418415
167,Intensity 167,10,0,0.124645,0.4,0.00455064
168,Intensity 168,10,0,0.0986829,0.4,0.00636361
169,Intensity 169,10,0,0.14524,0.4,0.00363475
170,Intensity 170,10,0,0.250059,0.4,0.00157919
171,Intensity 171,10,0,0.207248,0.4,0.00212005
172,Intensity 172,10,0,0.175693,0.4,0.00273149
173,Intensity 173,10,0,0.146955,0.4,0.00357194
174,Intensity 174,10,0,0.143137,0.4,0.00371415
175,Intensity 175,10,0,0.257127,0.4,0.00151075
176,Intensity 176,10,0,0.267602,0.4,0.00141743
177,Intensity 177,10,0,0.163516,0.4,0.00304481
178,Intensity 178,10,0,0.213041,0.4,0.00203121
179,Intensity 179,10,0,0.306788,0.4,0.00113676
180,Intensity 180,10,0,0.202778,0.4,0.00219282
181,Intensity 181,10,0,0.181859,0.4,0.00259182
182,Intensity 182,10,0,0.110533,0.4,0.00541382
183,Intensity 183,10,0,0.116549,0.4,0.00501612
184,Intensity 184,10,0,0.429428,0.4,0.000649422
185,Intensity 185,10,0,0.168868,0.4,0.00290045
186,Intensity 186,10,0,0.118052,0.4,0.00492408
187,Intensity 187,10,0,0.175358,0.4,0.00273943
188,Intensity 188,10,0,0.059211,0.4,0.012837
189,Intensity 189,10,0,0.167774,0.4,0.00292907
190,Intensity 190,10,0,0.161323,0.4,0.00310727
191,Intensity 191,10,0,0.0591442,0.4,0.0128564
192,Intensity 192,10,0,0.148517,0.4,0.00351625
193,Intensity 193,10,0,0.215174,0.4,0.00199997
194,Intensity 194,10,0,0.152624,0.4,0.00337619
195,Intensity 195,10,0,0.163838,0.4,0.00303581
196,Intensity 196,10,0,0.116797,0.4,0.00500072
197,Intensity 197,10,0,0.0987905,0.4,0.0063538
198,Intensity 198,10,0,0.231472,0.4,0.00178408
199,Intensity 199,10,0,0.204005,0.4,0.00217246
200,Intensity 200,10,0,0.137365,0.4,0.00394697
201,Intensity 201,10,0,0.239494,0.4,0.00169087
202,Intensity 202,10,0,0.210289,0.4,0.00207267
203,Intensity 203,10,0,0.1434,0.4,0.00370409
204,Intensity 204,10,0,0.151582,0.4,0.0034109
205,Intensity 205,10,0,0.117475,0.4,0.00495912
206,Intensity 206,10,0,0.155827,0.4,0.00327302
