Non-Linear
Intensity #,Name,# Demand Vectors,Modeling Dispersion,SA(T),SA(T1),MAFE
127,Intensity 127,10,0,0.125883,0.4,0.0044856
128,Intensity 128,10,0,0.310333,0.4,0.00111567
129,Intensity 129,10,0,0.0614056,0.4,0.0122278
130,Intensity 130,10,0,0.165673,0.4,0.0029853
131,Intensity 131,10,0,0.0646599,0.4,0.0114086
132,Intensity 132,10,0,0.120924,0.4,0.00475556
133,Intensity 133,10,0,0.103744,0.4,0.00592735
134,Intensity 134,10,0,0.0953899,0.4,0.00667617
135,Intensity 135,10,0,0.0506602,0.4,0.0157745
136,Intensity 136,10,0,0.0764635,0.4,0.00908222

Intensity #,Demand Type,Floor,Dir,EQ1,EQ2,EQ3,EQ4,EQ5,EQ6,EQ7,EQ8,EQ9,EQ10
1,Story Drift Ratio,1,1,0.000400683,0.000400493,0.000400624,0.000400715,0.000399954,0.000400671,0.000400692,0.000400511,0.000400715,0.000400785
1,Story Drift Ratio,1,2,0.00035156,0.000351414,0.000351388,0.000350939,0.000350949,0.000350511,0.000351241,0.000351074,0.000351997,0.000350944
1,Story Drift Ratio,2,1,0.000429194,0.000428576,0.000429307,0.000428193,0.000428175,0.00042925,0.000427969,0.000428511,0.000428869,0.000428796
1,Story Drift Ratio,2,2,0.000439614,0.000440558,0.000440263,0.000439811,0.000441511,0.00043989,0.000439815,0.000441004,0.000440334,0.000439388
1,Story Drift Ratio,3,1,0.000481813,0.000480939,0.000481659,0.000481026,0.000482012,0.000481436,0.000481419,0.000480693,0.000481958,0.000481206
1,Story Drift Ratio,3,2,0.000496761,0.00049693,0.000496839,0.000497393,0.000497904,0.000496383,0.000497557,0.000497015,0.000496444,0.000497198
1,Acceleration,1,1,0.101228,0.100997,0.101182,0.101026,0.101035,0.101001,0.101042,0.100886,0.10121,0.101155
1,Acceleration,1,2,0.0799026,0.0798064,0.0799739,0.0796753,0.0798579,0.0799226,0.079736,0.0797652,0.0797674,0.0799374
1,Acceleration,2,1,0.188106,0.188141,0.188102,0.188059,0.18818,0.187982,0.188146,0.188313,0.188007,0.188497
1,Acceleration,2,2,0.14929,0.149304,0.149152,0.149097,0.149249,0.149316,0.149202,0.149158,0.149373,0.149526
1,Acceleration,3,1,0.193927,0.1944,0.19416,0.193942,0.193546,0.1941,0.193998,0.19416,0.194356,0.193877
1,Acceleration,3,2,0.168978,0.168636,0.168674,0.168371,0.168676,0.16867,0.168557,0.168634,0.168339,0.16846
1,Acceleration,4,1,0.232063,0.231628,0.231968,0.231638,0.231478,0.231324,0.231652,0.232157,0.231923,0.231849
1,Acceleration,4,2,0.233001,0.233379,0.232801,0.232798,0.233213,0.233245,0.233266,0.233208,0.233365,0.232979
1,Residual Drift,,,4.77846e-06,4.77606e-06,4.79165e-06,4.77569e-06,4.78054e-06,4.78126e-06,4.77859e-06,4.77414e-06,4.78143e-06,4.78823e-06
2,Story Drift Ratio,1,1,0.000234321,0.000234716,0.000234627,0.000234551,0.000234461,0.000233861,0.000234113,0.000234669,0.000234822,0.000234288
2,Story Drift Ratio,1,2,0.000361245,0.000361198,0.000361579,0.000361615,0.000361683,0.000361718,0.000361621,0.000361621,0.000361657,0.000361853
2,Story Drift Ratio,2,1,0.000278417,0.000278136,0.00027768,0.000277721,0.00027827,0.000277455,0.000277338,0.000277901,0.000277805,0.000277485
2,Story Drift Ratio,2,2,0.000389352,0.000389712,0.000390106,0.000389895,0.000389665,0.000388856,0.0003891,0.000389478,0.00038949,0.000389028
2,Story Drift Ratio,3,1,0.000311453,0.000311224,0.000311027,0.000311227,0.000311537,0.000311265,0.000311367,0.000310664,0.000310959,0.000310924
2,Story Drift Ratio,3,2,0.000438554,0.000439198,0.000438861,0.000439327,0.000438492,0.000438883,0.000439059,0.000439908,0.000438413,0.000439169
2,Acceleration,1,1,0.0441389,0.0441833,0.0441839,0.0441952,0.0441616,0.044136,0.0441659,0.0441468,0.0442263,0.0441189
2,Acceleration,1,2,0.0603658,0.0602884,0.0602604,0.0603462,0.0602954,0.0602703,0.0603215,0.0602327,0.0603732,0.0603891
2,Acceleration,2,1,0.0565032,0.0565075,0.0564905,0.0565407,0.0565678,0.0565368,0.0566279,0.0566608,0.0565578,0.0566566
2,Acceleration,2,2,0.123302,0.123375,0.123189,0.123273,0.123308,0.123203,0.123191,0.123278,0.123155,0.123194
2,Acceleration,3,1,0.0492786,0.0492936,0.0493398,0.0492294,0.0492558,0.0492872,0.0492448,0.0492727,0.0492752,0.0492113
2,Acceleration,3,2,0.143117,0.143001,0.143006,0.143069,0.143265,0.142945,0.143087,0.143092,0.142894,0.143084
2,Acceleration,4,1,0.0840433,0.0842031,0.0840669,0.0840514,0.0839324,0.083916,0.0839932,0.0841137,0.084011,0.0840303
2,Acceleration,4,2,0.168338,0.168299,0.168278,0.168137,0.168259,0.168363,0.168524,0.168261,0.168271,0.168308
2,Residual Drift,,,5.02274e-06,5.02153e-06,5.0175e-06,5.01849e-06,5.0204e-06,5.01637e-06,5.02618e-06,5.01747e-06,5.02428e-06,5.0178e-06
3,Story Drift Ratio,1,1,0.000383411,0.000383667,0.000383765,0.000383438,0.000383247,0.000383259,0.000383542,0.000383609,0.000383424,0.000382837
3,Story Drift Ratio,1,2,0.000441429,0.000440453,0.000441631,0.000441069,0.000441484,0.000440769,0.000441593,0.000440504,0.000441563,0.000440698
3,Story Drift Ratio,2,1,0.000464898,0.00046459,0.000464274,0.000463862,0.0004638,0.00046442,0.000464268,0.000463927,0.00046397,0.000464596
3,Story Drift Ratio,2,2,0.000507163,0.000506826,0.000507679,0.000507469,0.000507391,0.000506952,0.000506716,0.000508,0.000507385,0.00050688
3,Story Drift Ratio,3,1,0.000623469,0.000624193,0.000623929,0.000622047,0.000621787,0.00062279,0.000622282,0.000623982,0.000624198,0.000623219
3,Story Drift Ratio,3,2,0.000640215,0.000639688,0.000640009,0.000640501,0.000640061,0.000640748,0.000640266,0.000640879,0.000641404,0.000641255
3,Acceleration,1,1,0.0907295,0.0909606,0.0911038,0.0909938,0.0910387,0.0906757,0.0907914,0.0910864,0.0908077,0.0908966
3,Acceleration,1,2,0.0940664,0.0939791,0.0941072,0.0941487,0.0940042,0.0940381,0.0939833,0.0941397,0.0941596,0.0941702
3,Acceleration,2,1,0.218498,0.217625,0.217971,0.217727,0.217865,0.218231,0.218062,0.21815,0.218538,0.218057
3,Acceleration,2,2,0.168805,0.168616,0.168551,0.168453,0.16864,0.168536,0.168612,0.16877,0.168629,0.168317
3,Acceleration,3,1,0.250663,0.250763,0.250729,0.250436,0.250924,0.250751,0.250606,0.250233,0.250838,0.250043
3,Acceleration,3,2,0.222808,0.22274,0.222626,0.222542,0.222786,0.222353,0.222645,0.222548,0.222253,0.222473
3,Acceleration,4,1,0.433303,0.434021,0.433629,0.433256,0.433758,0.433762,0.434397,0.433859,0.434494,0.434055
3,Acceleration,4,2,0.320998,0.320016,0.319849,0.320083,0.320295,0.319856,0.320211,0.320504,0.320553,0.320576
3,Residual Drift,,,5.30489e-06,5.29538e-06,5.30221e-06,5.29301e-06,5.30219e-06,5.29818e-06,5.31135e-06,5.29161e-06,5.31074e-06,5.29511e-06
4,Story Drift Ratio,1,1,0.000692495,0.000692921,0.000692274,0.000693587,0.0006925,0.000692719,0.000692249,0.000692737,0.000694271,0.000691844
4,Story Drift Ratio,1,2,0.000706045,0.000708084,0.000707396,0.000706822,0.000707405,0.000706492,0.000706823,0.000707814,0.000706967,0.000707118
4,Story Drift Ratio,2,1,0.00074684,0.000746041,0.000746315,0.000745971,0.00074578,0.000746753,0.000747193,0.000747066,0.000746335,0.000746389
4,Story Drift Ratio,2,2,0.000824661,0.000825127,0.000826548,0.00082614,0.000827236,0.000826451,0.000824709,0.000825922,0.00082605,0.000825044
4,Story Drift Ratio,3,1,0.000965271,0.000965537,0.000966214,0.00096473,0.000967816,0.00096582,0.00096664,0.00096458,0.000965072,0.000964638
4,Story Drift Ratio,3,2,0.00111072,0.00111141,0.00111124,0.0011095,0.00110892,0.00111129,0.00111128,0.00110932,0.0011111,0.00110952
4,Acceleration,1,1,0.345129,0.344798,0.345304,0.345111,0.345469,0.344614,0.345145,0.345808,0.344539,0.345349
4,Acceleration,1,2,0.307804,0.308289,0.308091,0.308237,0.307899,0.307419,0.307878,0.307549,0.307694,0.308248
4,Acceleration,2,1,0.461892,0.461408,0.461891,0.461459,0.461654,0.460988,0.460996,0.460802,0.460294,0.460868
4,Acceleration,2,2,0.367109,0.366435,0.366676,0.367381,0.366097,0.366791,0.367035,0.367819,0.367055,0.367801
4,Acceleration,3,1,0.578172,0.577201,0.576959,0.578184,0.578515,0.577181,0.578535,0.57853,0.577993,0.577815
4,Acceleration,3,2,0.526609,0.525302,0.52511,0.525305,0.525307,0.525525,0.525738,0.524173,0.525517,0.524521
4,Acceleration,4,1,0.883494,0.884434,0.883088,0.883491,0.883803,0.885277,0.883384,0.88353,0.88353,0.883629
4,Acceleration,4,2,0.963304,0.96287,0.963709,0.964599,0.96309,0.963399,0.963802,0.962311,0.963896,0.962091
4,Residual Drift,,,5.40608e-06,5.38917e-06,5.40001e-06,5.40214e-06,5.39509e-06,5.40853e-06,5.41339e-06,5.39715e-06,5.40218e-06,5.40253e-06
5,Story Drift Ratio,1,1,0.00108519,0.00108609,0.0010865,0.00108559,0.00108566,0.0010853,0.00108654,0.0010867,0.00108613,0.00108623
5,Story Drift Ratio,1,2,0.000846068,0.000845095,0.000845131,0.000846209,0.0008441,0.000845616,0.000846191,0.000845227,0.000844415,0.000845734
5,Story Drift Ratio,2,1,0.00123324,0.00123781,0.0012363,0.00123523,0.00123397,0.00123494,0.00123406,0.00123408,0.00123345,0.00123611
5,Story Drift Ratio,2,2,0.00101757,0.00101624,0.00101914,0.00101764,0.00101764,0.00101764,0.00101761,0.0010185,0.00101687,0.00101558
5,Story Drift Ratio,3,1,0.00169058,0.00169394,0.00169308,0.00169114,0.0016944,0.00169346,0.00169196,0.0016927,0.00169139,0.00169133
5,Story Drift Ratio,3,2,0.00121312,0.00121498,0.00121464,0.00121321,0.00121408,0.00121429,0.00121506,0.00121349,0.00121404,0.00121278
5,Acceleration,1,1,0.62083,0.620461,0.620408,0.619597,0.621135,0.621057,0.621649,0.620804,0.620415,0.620397
5,Acceleration,1,2,0.449886,0.449854,0.449843,0.449251,0.449527,0.449319,0.449794,0.450013,0.449613,0.450358
5,Acceleration,2,1,0.809824,0.809363,0.808551,0.808075,0.810432,0.809086,0.809775,0.809356,0.808973,0.808956
5,Acceleration,2,2,0.636028,0.636184,0.634314,0.635266,0.634822,0.63528,0.635188,0.634522,0.63497,0.634662
5,Acceleration,3,1,1.06608,1.06411,1.06436,1.06464,1.06556,1.0638,1.06556,1.06501,1.06647,1.06493
5,Acceleration,3,2,0.906209,0.905884,0.906085,0.90467,0.905689,0.905598,0.905936,0.908485,0.904676,0.905601
5,Acceleration,4,1,1.86358,1.86445,1.86071,1.86589,1.86402,1.86407,1.86617,1.86239,1.86539,1.8646
5,Acceleration,4,2,1.81299,1.80989,1.81295,1.81171,1.81442,1.81233,1.81097,1.81292,1.8149,1.81159
5,Residual Drift,,,5.66922e-06,5.67016e-06,5.65656e-06,5.66823e-06,5.66593e-06,5.67198e-06,5.66511e-06,5.66256e-06,5.65922e-06,5.66599e-06
6,Story Drift Ratio,1,1,0.00115886,0.00115771,0.00115668,0.00115852,0.00115725,0.00115767,0.00115908,0.00115904,0.00115948,0.0011576
6,Story Drift Ratio,1,2,0.00119471,0.001197,0.00119621,0.0011945,0.00119323,0.00119553,0.00119592,0.00119423,0.00119395,0.00119472
6,Story Drift Ratio,2,1,0.00138253,0.00138549,0.00138661,0.00138524,0.00138417,0.00138589,0.00138373,0.00138371,0.00138389,0.00138564
6,Story Drift Ratio,2,2,0.00143791,0.00143621,0.00143928,0.00143647,0.00143857,0.00144033,0.0014351,0.00143821,0.00143648,0.00143571
6,Story Drift Ratio,3,1,0.00194752,0.00194815,0.00194622,0.00195071,0.00194649,0.00195057,0.00194753,0.00194656,0.00194742,0.00194901
6,Story Drift Ratio,3,2,0.00194777,0.00194754,0.0019451,0.00194839,0.00194799,0.00194708,0.00194678,0.00194435,0.00194689,0.00194654
6,Acceleration,1,1,0.442837,0.443782,0.443925,0.443273,0.443512,0.443125,0.443745,0.443921,0.44358,0.44382
6,Acceleration,1,2,0.487857,0.487896,0.487552,0.487982,0.488154,0.487822,0.488624,0.488036,0.487302,0.48787
6,Acceleration,2,1,0.656548,0.65618,0.655773,0.65525,0.656328,0.655942,0.656223,0.655976,0.656452,0.656055
6,Acceleration,2,2,0.847939,0.849808,0.848195,0.849046,0.848723,0.848359,0.848112,0.848061,0.849049,0.847371
6,Acceleration,3,1,0.970794,0.970592,0.970139,0.970922,0.971787,0.970037,0.9711,0.971856,0.969545,0.971865
6,Acceleration,3,2,1.18669,1.18494,1.18718,1.18655,1.18621,1.1884,1.18792,1.18774,1.18507,1.18711
6,Acceleration,4,1,2.25046,2.2499,2.24874,2.24524,2.24625,2.24664,2.24893,2.2492,2.24829,2.2485
6,Acceleration,4,2,2.25785,2.2598,2.2578,2.26432,2.25805,2.26109,2.26291,2.25618,2.25451,2.25609
6,Residual Drift,,,4.60494e-06,4.59764e-06,4.59774e-06,4.61251e-06,4.60686e-06,4.61384e-06,4.60037e-06,4.60483e-06,4.60901e-06,4.60663e-06
7,Story Drift Ratio,1,1,0.00044508,0.000445279,0.000445026,0.000444822,0.000446326,0.000445925,0.000445619,0.000445079,0.00044542,0.000444712
7,Story Drift Ratio,1,2,0.00055815,0.000558335,0.00055822,0.000559383,0.000558521,0.000558885,0.000558881,0.000558556,0.000558405,0.000557807
7,Story Drift Ratio,2,1,0.000494539,0.000495048,0.00049507,0.000494954,0.000495182,0.000495053,0.000495613,0.000495037,0.000494646,0.000494987
7,Story Drift Ratio,2,2,0.000641535,0.00064122,0.000641393,0.000641163,0.000641288,0.000640426,0.000642554,0.000641211,0.000642376,0.000642258
7,Story Drift Ratio,3,1,0.000615152,0.000614385,0.000614877,0.000614522,0.000615273,0.000614651,0.000616157,0.000614115,0.000615013,0.000616233
7,Story Drift Ratio,3,2,0.000794031,0.000794952,0.00079345,0.000794662,0.000793941,0.000793911,0.000796222,0.000795657,0.000796528,0.000795126
7,Acceleration,1,1,0.168591,0.168119,0.16826,0.16784,0.168598,0.168393,0.16834,0.168344,0.168262,0.168295
7,Acceleration,1,2,0.253276,0.253138,0.252985,0.253004,0.253294,0.253416,0.253807,0.253397,0.253524,0.253543
7,Acceleration,2,1,0.235653,0.235659,0.235662,0.235626,0.235673,0.234906,0.235615,0.235702,0.235576,0.235232
7,Acceleration,2,2,0.288969,0.288762,0.289348,0.289527,0.288883,0.288575,0.288826,0.289239,0.289262,0.288616
7,Acceleration,3,1,0.32375,0.323674,0.323316,0.323229,0.323621,0.323064,0.323049,0.323066,0.323456,0.322867
7,Acceleration,3,2,0.368134,0.368268,0.368719,0.368227,0.368606,0.367334,0.367737,0.36801,0.368034,0.367549
7,Acceleration,4,1,0.572979,0.57311,0.57336,0.572608,0.57196,0.572222,0.573597,0.573576,0.572841,0.573247
7,Acceleration,4,2,0.527715,0.527789,0.526346,0.527155,0.527265,0.528125,0.527348,0.526947,0.527585,0.527883
7,Residual Drift,,,5.5147e-06,5.52438e-06,5.52119e-06,5.51131e-06,5.51982e-06,5.5194e-06,5.52729e-06,5.51272e-06,5.51858e-06,5.51644e-06
8,Story Drift Ratio,1,1,0.000433495,0.000432459,0.000432418,0.000432976,0.000432997,0.000433229,0.000432497,0.000433077,0.000433275,0.000433002
8,Story Drift Ratio,1,2,0.000385038,0.000384903,0.000384723,0.000384585,0.00038528,0.000384756,0.000384974,0.000384749,0.000385182,0.000384774
8,Story Drift Ratio,2,1,0.000462962,0.000462944,0.000462747,0.000462229,0.000463006,0.000463488,0.000463842,0.000463432,0.000462401,0.000462857
8,Story Drift Ratio,2,2,0.000390822,0.000391011,0.000390653,0.000390994,0.000390648,0.000390703,0.000389988,0.000390442,0.000390426,0.000390729
8,Story Drift Ratio,3,1,0.000586969,0.000586812,0.000585542,0.000586668,0.000586501,0.000586283,0.000586056,0.00058692,0.000587872,0.000586304
8,Story Drift Ratio,3,2,0.000506524,0.000506216,0.00050609,0.000507042,0.000506616,0.000507437,0.000507251,0.000506177,0.000507079,0.000506788
8,Acceleration,1,1,0.111589,0.111673,0.11161,0.111519,0.111529,0.111449,0.111527,0.111741,0.111426,0.111517
8,Acceleration,1,2,0.159327,0.159188,0.158767,0.159107,0.159208,0.159132,0.15909,0.15912,0.159129,0.15903
8,Acceleration,2,1,0.168223,0.168368,0.168472,0.168701,0.168332,0.168584,0.168423,0.168618,0.168558,0.168408
8,Acceleration,2,2,0.210738,0.210801,0.2107,0.210568,0.210782,0.211014,0.210611,0.210757,0.210842,0.211039
8,Acceleration,3,1,0.211459,0.211963,0.211637,0.211816,0.211554,0.211417,0.211829,0.211909,0.21182,0.211573
8,Acceleration,3,2,0.296045,0.2952,0.296195,0.295583,0.295892,0.295546,0.295649,0.296038,0.295382,0.295794
8,Acceleration,4,1,0.322692,0.322785,0.322348,0.322327,0.322695,0.322887,0.322804,0.322803,0.322825,0.322626
8,Acceleration,4,2,0.392132,0.393206,0.39254,0.392399,0.392727,0.392708,0.39258,0.392119,0.392391,0.392254
8,Residual Drift,,,5.41499e-06,5.42079e-06,5.39731e-06,5.41096e-06,5.41573e-06,5.40745e-06,5.40458e-06,5.41634e-06,5.40608e-06,5.41702e-06
9,Story Drift Ratio,1,1,0.000827616,0.000828553,0.000827023,0.000827772,0.00082867,0.000828431,0.000828796,0.000826004,0.000827855,0.000829611
9,Story Drift Ratio,1,2,0.00111831,0.00112095,0.00112096,0.00111769,0.0011197,0.00111837,0.00111799,0.0011183,0.00111809,0.00111823
9,Story Drift Ratio,2,1,0.000993915,0.000994663,0.000993916,0.00099225,0.000993763,0.000993763,0.00099208,0.000992804,0.000993846,0.000994966
9,Story Drift Ratio,2,2,0.00125707,0.00125814,0.00125943,0.00125758,0.00125585,0.00125707,0.00125766,0.00125945,0.00125772,0.00125803
9,Story Drift Ratio,3,1,0.00125398,0.00125206,0.00125362,0.00125325,0.00125248,0.00125263,0.0012535,0.00125165,0.00125422,0.00125248
9,Story Drift Ratio,3,2,0.00148835,0.00148752,0.0014873,0.00148854,0.00148698,0.00148828,0.00148849,0.0014871,0.00148671,0.00148625
9,Acceleration,1,1,0.357443,0.357991,0.357679,0.357795,0.35834,0.357192,0.357654,0.357249,0.356828,0.357432
9,Acceleration,1,2,0.392235,0.391824,0.39201,0.39149,0.392709,0.392367,0.39203,0.391378,0.391835,0.392038
9,Acceleration,2,1,0.602654,0.603794,0.605369,0.604132,0.604478,0.604617,0.60392,0.604189,0.60499,0.603792
9,Acceleration,2,2,0.533453,0.53453,0.534447,0.534073,0.534789,0.533821,0.534056,0.533602,0.533588,0.533748
9,Acceleration,3,1,0.900595,0.900373,0.90172,0.901675,0.902802,0.901262,0.901601,0.90152,0.901834,0.901215
9,Acceleration,3,2,0.878627,0.879145,0.879527,0.879625,0.880693,0.88076,0.88005,0.88031,0.880371,0.879626
9,Acceleration,4,1,1.28524,1.2866,1.28702,1.28688,1.28722,1.28571,1.28701,1.28595,1.28777,1.28618
9,Acceleration,4,2,1.35965,1.36108,1.36055,1.36139,1.3597,1.3616,1.35883,1.35868,1.3577,1.35793
9,Residual Drift,,,4.63104e-06,4.63466e-06,4.62053e-06,4.62404e-06,4.62608e-06,4.62151e-06,4.62763e-06,4.63059e-06,4.62677e-06,4.62032e-06
10,Story Drift Ratio,1,1,0.000978082,0.000979433,0.000979146,0.000979921,0.000979074,0.000979703,0.00097972,0.000978555,0.000979389,0.00098014
10,Story Drift Ratio,1,2,0.00112613,0.00112417,0.00112457,0.00112673,0.00112516,0.00112572,0.00112551,0.00112547,0.0011264,0.00112528
10,Story Drift Ratio,2,1,0.00115919,0.00116149,0.00115898,0.00115997,0.0011617,0.00116077,0.00115882,0.00116025,0.001163,0.00115838
10,Story Drift Ratio,2,2,0.00123257,0.00123509,0.00123611,0.00123471,0.00123593,0.00123647,0.00123872,0.00123544,0.00123517,0.00123323
10,Story Drift Ratio,3,1,0.00155411,0.00155166,0.00155326,0.00155277,0.00155303,0.00155019,0.00155439,0.00155238,0.00155141,0.00155743
10,Story Drift Ratio,3,2,0.00165147,0.00165039,0.00164785,0.00165381,0.00165375,0.0016525,0.00165347,0.00165246,0.00164959,0.00165281
10,Acceleration,1,1,0.403979,0.404099,0.403915,0.403751,0.403661,0.403517,0.403764,0.402855,0.403996,0.404169
