Non-Linear
Intensity #,Name,# Demand Vectors,Modeling Dispersion,SA(T),SA(T1),MAFE
1,Intensity 1,22,0,0.01,0.4,0.0943029
2,Intensity 2,22,0,0.1,0.4,0.00507564
3,Intensity 3,22,0,0.125,0.4,0.00366069
4,Intensity 4,22,0,0.15,0.4,0.00278419
5,Intensity 5,22,0,0.175,0.4,0.00219835
6,Intensity 6,22,0,0.2,0.4,0.00178489
7,Intensity 7,22,0,0.225,0.4,0.00148091
8,Intensity 8,22,0,0.25,0.4,0.00125017
9,Intensity 9,22,0,0.275,0.4,0.00107045
10,Intensity 10,22,0,0.3,0.4,0.0009275
11,Intensity 11,22,0,0.35,0.4,0.000716627
12,Intensity 12,22,0,0.4,0.4,0.00057072
13,Intensity 13,22,0,0.45,0.4,0.000465333
14,Intensity 14,22,0,0.5,0.4,0.000386612
15,Intensity 15,22,0,0.6,0.4,0.0002788
16,Intensity 16,22,0,0.7,0.4,0.000210133
17,Intensity 17,22,0,0.707,0.4,0.000206291
18,Intensity 18,22,0,0.8,0.4,0.000163688
19,Intensity 19,22,0,0.9,0.4,0.000130818
20,Intensity 20,22,0,1,0.4,0.000106715
21,Intensity 21,22,0,1.1,0.4,8.85304e-05
22,Intensity 22,22,0,1.2,0.4,7.44849e-05
23,Intensity 23,22,0,1.3,0.4,6.34208e-05
24,Intensity 24,22,0,1.4,0.4,5.45583e-05
25,Intensity 25,22,0,1.5,0.4,4.7356e-05
26,Intensity 26,22,0,2,0.4,2.58396e-05
27,Intensity 27,22,0,3,0.4,1.05204e-05
28,Intensity 28,22,0,4,0.4,5.37406e-06
29,Intensity 29,22,0,5,0.4,3.12551e-06

Intensity #,Demand Type,Floor,Dir,EQ1,EQ2,EQ3,EQ4,EQ5,EQ6,EQ7,EQ8,EQ9,EQ10,EQ11,EQ12,EQ13,EQ14,EQ15,EQ16,EQ17,EQ18,EQ19,EQ20,EQ21,EQ22
11,Acceleration,2,1,0.641536,0.49279,0.568032,0.487721,0.633733,0.496171,0.570265,1.27215,0.427353,0.442573,0.315356,0.477889,0.960112,0.443438,0.725453,0.387568,0.315516,0.771096,0.305787,0.483606,0.271046,0.573022
11,Acceleration,2,2,0.413915,0.833011,0.613674,0.5808,0.497854,0.397504,0.47615,0.60985,1.1198,0.299694,0.308914,0.839516,0.770902,0.434399,0.501474,0.44698,0.519265,0.649643,0.483092,0.784486,0.346525,0.679853
11,Acceleration,3,1,0.591214,0.573635,0.429877,0.572006,0.74574,0.408992,0.566101,0.886855,0.379194,0.525465,0.362457,0.451624,1.09425,0.493167,0.761098,0.408729,0.336555,0.799478,0.343968,0.582315,0.328901,0.495033
11,Acceleration,3,2,0.51611,0.874747,0.500947,0.69766,0.441239,0.372192,0.573435,0.615015,1.43774,0.266039,0.376818,0.709311,0.720344,0.384251,0.452428,0.423931,0.43971,0.688074,0.38776,0.772052,0.384932,0.652462
11,Acceleration,4,1,0.836269,0.71402,0.673435,0.789824,1.30496,0.622903,0.829451,1.25372,0.667435,0.892597,0.588858,0.715205,1.28211,0.843727,1.15359,0.389452,0.450941,1.01506,0.512222,0.663708,0.518273,0.898171
11,Acceleration,4,2,0.575618,1.34754,0.831224,1.28846,0.47781,0.508601,0.79496,0.968389,2.6963,0.463583,0.631407,1.03774,1.19843,0.725234,0.611036,0.784081,0.760949,0.762833,0.700584,0.976505,0.647985,0.703256
11,Residual Drift,,,1.07094e-05,1.39731e-05,2.61968e-05,2.58789e-05,1.20032e-05,3.83929e-05,2.29656e-05,3.80761e-06,3.92246e-05,2.92229e-05,2.51553e-05,4.37452e-05,3.02448e-05,3.62139e-05,1.35023e-05,4.04952e-05,1.67387e-05,1.06339e-05,1.67048e-05,2.33175e-05,2.06251e-05,1.44155e-05
12,Story Drift Ratio,1,1,0.00358906,0.00294624,0.00281116,0.00323073,0.00360963,0.00282146,0.00330849,0.00318275,0.00273765,0.003404,0.00280553,0.0031496,0.00351087,0.00344086,0.00304534,0.00263751,0.00252245,0.00297492,0.00268028,0.00290949,0.00254555,0.00324385
12,Story Drift Ratio,1,2,0.0025557,0.00337452,0.0033401,0.00354927,0.00282795,0.00248232,0.00293447,0.00349495,0.0044185,0.00257823,0.00287993,0.0034663,0.00340822,0.00286845,0.0032478,0.00306958,0.00309942,0.00350962,0.00313975,0.00337927,0.00274714,0.00287019
12,Story Drift Ratio,2,1,0.00414414,0.00372401,0.00344196,0.00400709,0.00465011,0.00356177,0.00412405,0.00396382,0.00343208,0.00406515,0.00336979,0.00385551,0.00477727,0.00425432,0.00387877,0.00325104,0.00303796,0.00399269,0.00331355,0.00351879,0.0030739,0.00407616
12,Story Drift Ratio,2,2,0.00330863,0.00471668,0.00409463,0.00442921,0.00343876,0.00311861,0.00369242,0.00425558,0.00601368,0.00315947,0.00346057,0.0042636,0.00430022,0.00358219,0.00396925,0.00377206,0.00378056,0.00419058,0.00375689,0.00393042,0.00338514,0.00390504
12,Story Drift Ratio,3,1,0.00336556,0.00304662,0.00276802,0.00319569,0.00382513,0.00291532,0.00348002,0.00388393,0.00279834,0.0032551,0.00269974,0.00302194,0.00407176,0.00328864,0.00320883,0.00249629,0.00242269,0.00360416,0.00256087,0.00283467,0.00240348,0.00342506
12,Story Drift Ratio,3,2,0.00273206,0.00430548,0.00328211,0.00367886,0.00265048,0.00269,0.0031376,0.00343365,0.00563171,0.00247096,0.00273238,0.00391585,0.00380588,0.00289901,0.00319719,0.00307428,0.00297271,0.00324774,0.00296445,0.0035304,0.0026858,0.00331753
12,Acceleration,1,1,0.52003,0.589532,0.331484,0.575284,0.445811,0.556419,0.534211,0.786722,0.441886,0.264533,0.193928,0.395834,0.728214,0.294436,0.763713,0.259542,0.251355,0.593973,0.372222,0.567757,0.249292,0.336966
12,Acceleration,1,2,0.450999,0.519082,0.491822,0.592027,0.325069,0.335245,0.45706,0.517942,0.649535,0.164175,0.213412,0.462541,0.699721,0.305357,0.487846,0.303038,0.294481,0.636341,0.405673,0.548232,0.308191,0.479918
12,Acceleration,2,1,0.739199,0.56647,0.649583,0.529306,0.738334,0.577236,0.705955,1.48138,0.559288,0.513616,0.330546,0.562303,1.09487,0.488317,0.831307,0.428678,0.360446,0.918598,0.398819,0.53654,0.30547,0.676508
12,Acceleration,2,2,0.529318,0.977746,0.72203,0.675354,0.586287,0.45708,0.517673,0.720834,1.30075,0.3387,0.356622,0.923265,0.860735,0.530145,0.633106,0.532159,0.580176,0.721873,0.536732,0.885019,0.375918,0.786521
12,Acceleration,3,1,0.739124,0.661931,0.48308,0.65672,0.888436,0.478815,0.701973,1.16129,0.471563,0.6283,0.383759,0.533588,1.30889,0.601376,0.934385,0.443256,0.326319,0.945437,0.40159,0.676623,0.368466,0.611272
12,Acceleration,3,2,0.580493,1.05065,0.592823,0.833397,0.545645,0.432566,0.628403,0.736606,1.60873,0.292207,0.418407,0.896924,0.873408,0.442429,0.538059,0.484335,0.489272,0.784691,0.433916,0.964511,0.416541,0.813788
12,Acceleration,4,1,1.04263,0.852627,0.740903,1.04619,1.44475,0.747116,1.00803,1.54104,0.675789,1.04964,0.674404,0.769941,1.48667,1.04202,1.41598,0.456926,0.517638,1.26504,0.569678,0.782234,0.597583,1.03758
12,Acceleration,4,2,0.638889,1.6824,1.06851,1.48283,0.567046,0.643117,0.911626,1.06457,3.25712,0.517575,0.737827,1.34383,1.36684,0.752175,0.685957,0.850951,0.85329,0.89043,0.729727,1.2882,0.707811,0.859982
12,Residual Drift,,,1.14716e-05,1.64488e-05,2.6043e-05,2.71489e-05,1.07651e-05,3.93344e-05,2.36119e-05,4.25051e-06,3.90258e-05,2.92167e-05,2.55935e-05,4.41045e-05,3.1517e-05,3.69971e-05,1.6616e-05,4.25037e-05,1.72835e-05,1.12771e-05,1.82997e-05,2.65937e-05,2.19048e-05,1.82253e-05
13,Story Drift Ratio,1,1,0.00377889,0.00312314,0.00294419,0.00346786,0.00374885,0.00294989,0.00346849,0.00332204,0.00287217,0.00358342,0.0029333,0.00332808,0.00379527,0.00362965,0.00321392,0.00279616,0.0026269,0.00317796,0.00283501,0.00306209,0.00266741,0.00340433
13,Story Drift Ratio,1,2,0.00269288,0.00357467,0.00350506,0.0037424,0.00298441,0.00263964,0.00308749,0.00363394,0.00462569,0.00271273,0.00302951,0.00363929,0.00360257,0.00299425,0.00344909,0.00322008,0.00324199,0.00367204,0.00327496,0.0035474,0.00291795,0.00306306
13,Story Drift Ratio,2,1,0.00443471,0.00395043,0.00359554,0.00429802,0.00486746,0.00373228,0.0043756,0.00418069,0.00357308,0.00429101,0.00352137,0.00400676,0.00511276,0.00448983,0.00410151,0.00342695,0.00316433,0.00428164,0.00349826,0.00371719,0.00321588,0.00430176
13,Story Drift Ratio,2,2,0.00350343,0.00501813,0.00429173,0.0047021,0.00363925,0.00336849,0.00390828,0.004425,0.0063388,0.00331529,0.00362257,0.00449038,0.00455917,0.00373314,0.0043075,0.00391951,0.00396346,0.0043583,0.00388512,0.00411357,0.00358158,0.0042091
13,Story Drift Ratio,3,1,0.00367984,0.0032516,0.00295743,0.00344979,0.00403023,0.00312205,0.00380543,0.00422054,0.00287088,0.00344526,0.00283154,0.00320597,0.00438076,0.00348214,0.00343027,0.00262915,0.00251397,0.00397827,0.00270245,0.00297557,0.00253406,0.00366272
13,Story Drift Ratio,3,2,0.00286326,0.0046651,0.00357137,0.00389645,0.00278198,0.00286452,0.00333283,0.0036038,0.00603596,0.00258429,0.0029026,0.00424925,0.00412438,0.00300565,0.00347774,0.00315951,0.00311383,0.00337839,0.0030389,0.00387264,0.00283764,0.0036879
13,Acceleration,1,1,0.585034,0.663224,0.37292,0.647195,0.501537,0.625971,0.600988,0.885062,0.497121,0.2976,0.218169,0.445313,0.819241,0.331241,0.859176,0.291985,0.282775,0.66822,0.41875,0.638727,0.280454,0.379088
13,Acceleration,1,2,0.507374,0.583966,0.553299,0.66603,0.365703,0.377151,0.514193,0.582685,0.730727,0.184697,0.240089,0.520359,0.787186,0.343526,0.548827,0.340917,0.331292,0.715884,0.456382,0.616761,0.346715,0.539908
13,Acceleration,2,1,0.862936,0.638563,0.688379,0.63882,0.845837,0.651947,0.799678,1.64623,0.657337,0.58085,0.364174,0.639175,1.26569,0.54946,0.934364,0.468449,0.4218,0.966962,0.446442,0.618429,0.31986,0.778987
13,Acceleration,2,2,0.633433,1.10866,0.754265,0.763664,0.651202,0.515188,0.588398,0.808618,1.46197,0.372157,0.423562,1.03239,0.933324,0.62606,0.738943,0.595566,0.626702,0.805222,0.593972,0.979833,0.425324,0.91795
13,Acceleration,3,1,0.888247,0.748781,0.531334,0.718046,1.02377,0.541967,0.783807,1.43472,0.591499,0.736701,0.409692,0.617912,1.49954,0.718694,1.09988,0.497771,0.352341,1.08511,0.452426,0.776418,0.396984,0.720907
13,Acceleration,3,2,0.602601,1.19189,0.669735,1.01448,0.617893,0.488628,0.655801,0.871572,1.84976,0.319224,0.455134,1.08072,1.02037,0.490173,0.652625,0.568933,0.532588,0.887628,0.476857,1.16854,0.457917,0.993506
13,Acceleration,4,1,1.31738,0.994325,0.81458,1.2597,1.59947,0.875042,1.26356,1.9126,0.711276,1.17898,0.746223,0.895175,1.76255,1.22844,1.6809,0.525131,0.546659,1.56413,0.623743,0.908674,0.692375,1.21623
13,Acceleration,4,2,0.72551,2.09111,1.28472,1.7043,0.664209,0.72328,1.06793,1.16466,3.78258,0.557236,0.817341,1.69467,1.53314,0.787948,0.770453,0.88887,0.912223,1.04702,0.770951,1.58396,0.766299,1.12263
13,Residual Drift,,,1.20963e-05,1.86737e-05,2.57574e-05,2.81372e-05,9.36125e-06,4.01775e-05,2.40765e-05,4.05229e-06,3.83843e-05,2.91945e-05,2.5836e-05,4.44428e-05,3.23936e-05,3.76874e-05,1.96029e-05,4.38641e-05,1.75972e-05,1.18282e-05,1.97135e-05,2.91511e-05,2.30534e-05,2.17331e-05
14,Story Drift Ratio,1,1,0.00397156,0.0032901,0.00307517,0.00368184,0.00387343,0.00305144,0.00360445,0.00342572,0.0029902,0.00374492,0.0030419,0.00349104,0.00408168,0.00380391,0.00337916,0.0029388,0.00271887,0.00338954,0.00296906,0.00322868,0.00279465,0.00354017
14,Story Drift Ratio,1,2,0.00280826,0.00377849,0.0036565,0.00394534,0.00313498,0.00279705,0.00321859,0.00376791,0.00480211,0.0028367,0.0031645,0.00382322,0.00376561,0.00313384,0.00374111,0.00335606,0.00337508,0.00382352,0.00340901,0.0036996,0.00307431,0.00325459
14,Story Drift Ratio,2,1,0.00470097,0.00416585,0.0038165,0.00454135,0.00507252,0.00387213,0.00461305,0.00440204,0.00372049,0.00450099,0.00366128,0.00414551,0.00544537,0.00471025,0.00430746,0.00359664,0.00327973,0.00458086,0.0036655,0.00388067,0.00339159,0.00450199
14,Story Drift Ratio,2,2,0.00366666,0.00531617,0.00447564,0.00494874,0.00383038,0.00360904,0.00411586,0.00457825,0.00667876,0.00346109,0.00377714,0.00473565,0.00478275,0.00392227,0.0046408,0.00408261,0.00413109,0.00454347,0.00404903,0.00429218,0.00376014,0.00450696
14,Story Drift Ratio,3,1,0.00400373,0.00344761,0.00320369,0.00369149,0.00424912,0.00331765,0.00412735,0.00454335,0.0029511,0.0036179,0.00294914,0.00352869,0.00467935,0.00366706,0.0036611,0.0027684,0.0025813,0.00430114,0.00283553,0.00313477,0.00268828,0.00387793
14,Story Drift Ratio,3,2,0.00301578,0.00502721,0.00385185,0.00413917,0.00290213,0.00304744,0.00347541,0.00378421,0.00641375,0.00269015,0.00305684,0.00463465,0.00440809,0.00322756,0.00373773,0.00323718,0.00323275,0.00352525,0.00313237,0.00416942,0.00297149,0.00405693
14,Acceleration,1,1,0.650037,0.736915,0.414356,0.719105,0.557264,0.695524,0.667764,0.983402,0.552358,0.330667,0.24241,0.494792,0.910267,0.368045,0.95464,0.324427,0.314194,0.742467,0.465278,0.709697,0.311615,0.421208
14,Acceleration,1,2,0.563748,0.648852,0.614777,0.740034,0.406336,0.419056,0.571325,0.647427,0.811918,0.205219,0.266766,0.578177,0.87465,0.381696,0.609807,0.378797,0.368101,0.795426,0.507091,0.68529,0.385239,0.599898
14,Acceleration,2,1,0.916335,0.715003,0.783407,0.758054,0.919508,0.722522,0.869864,1.8323,0.755613,0.652975,0.395812,0.80041,1.41463,0.629357,1.03557,0.487444,0.437121,1.07847,0.480285,0.696599,0.344739,0.879828
14,Acceleration,2,2,0.701339,1.22407,0.847631,0.84542,0.734603,0.562701,0.714965,0.91748,1.60716,0.398963,0.456911,1.14587,1.01379,0.690168,0.683294,0.673831,0.673453,0.889414,0.647382,1.08513,0.480376,1.09109
14,Acceleration,3,1,1.05639,0.834542,0.574684,0.868844,1.14192,0.59956,0.954153,1.70125,0.710777,0.850349,0.447707,0.72139,1.69159,0.844737,1.25884,0.530233,0.371416,1.28123,0.513223,0.899635,0.452811,0.799201
14,Acceleration,3,2,0.656835,1.40331,0.774785,1.19838,0.719188,0.53275,0.680133,0.994387,2.10726,0.345081,0.499183,1.27997,1.19179,0.569934,0.791374,0.598135,0.562875,0.99962,0.588955,1.36427,0.515421,1.18594
14,Acceleration,4,1,1.56279,1.13914,0.876021,1.43736,1.77783,1.0326,1.55169,2.29425,0.765387,1.29768,0.804917,1.15216,2.24981,1.40362,1.94488,0.605324,0.598388,1.87029,0.665118,1.02538,0.766061,1.42146
14,Acceleration,4,2,0.780444,2.45983,1.55293,1.93666,0.763648,0.837683,1.17712,1.27926,4.27164,0.583149,0.931407,2.02509,1.85703,0.845234,0.900925,0.916836,0.939878,1.18056,0.821376,1.86497,0.801844,1.48529
14,Residual Drift,,,1.2605e-05,2.06429e-05,2.53684e-05,2.89367e-05,1.0973e-05,4.09639e-05,2.44238e-05,4.69774e-06,3.53339e-05,2.91843e-05,2.5952e-05,4.47659e-05,3.30192e-05,3.82969e-05,2.23452e-05,4.48208e-05,1.77453e-05,1.23044e-05,2.09675e-05,3.11267e-05,2.40909e-05,2.48765e-05
15,Story Drift Ratio,1,1,0.00427369,0.00360011,0.00330247,0.00408129,0.00408258,0.00321319,0.00387416,0.00354825,0.00323354,0.00403288,0.00324959,0.00377711,0.00458183,0.00412191,0.0036797,0.00322023,0.00291538,0.00375533,0.0032232,0.00354844,0.00305827,0.00379195
15,Story Drift Ratio,1,2,0.00303173,0.00414651,0.00392639,0.00428905,0.0034211,0.00312683,0.0034862,0.00404742,0.00520626,0.00305998,0.00339525,0.00412399,0.00407911,0.00346172,0.00429167,0.00360649,0.00364131,0.00409051,0.00365704,0.00399666,0.00334338,0.0036201
15,Story Drift Ratio,2,1,0.00520141,0.00456604,0.00424487,0.00495238,0.00545271,0.00414769,0.00503772,0.0048601,0.00398893,0.00487971,0.00392275,0.00457092,0.00599946,0.0051168,0.00470615,0.00392086,0.00360749,0.00513638,0.00396989,0.00424126,0.00373069,0.00490628
15,Story Drift Ratio,2,2,0.00400022,0.00589335,0.00480647,0.00538165,0.00416632,0.00405239,0.00448116,0.00485539,0.00732539,0.0037309,0.00407121,0.00534313,0.00529584,0.00443881,0.00526216,0.00437366,0.00444988,0.00491513,0.00435811,0.00470797,0.00407666,0.00503957
15,Story Drift Ratio,3,1,0.00460216,0.00381824,0.00370767,0.00401278,0.00472418,0.00366027,0.00472433,0.0053478,0.00346573,0.00395155,0.003152,0.00417809,0.00518123,0.00405517,0.00410505,0.00304994,0.00286372,0.00507301,0.0030722,0.00347209,0.00299155,0.00439389
15,Story Drift Ratio,3,2,0.00332531,0.0057594,0.00427335,0.00456582,0.00316605,0.00334068,0.00393654,0.00416187,0.00725807,0.00288067,0.00333853,0.00529368,0.00509992,0.00385347,0.00422893,0.0034057,0.00346607,0.00402421,0.00341907,0.00475705,0.00319375,0.00480935
15,Acceleration,1,1,0.780045,0.884299,0.497227,0.862927,0.668717,0.834629,0.801317,1.18008,0.662829,0.3968,0.290892,0.59375,1.09232,0.441653,1.14557,0.389313,0.377033,0.89096,0.558333,0.851636,0.373938,0.50545
15,Acceleration,1,2,0.676498,0.778622,0.737732,0.88804,0.487603,0.502867,0.68559,0.776912,0.974303,0.246263,0.320118,0.693812,1.04958,0.458035,0.731769,0.454557,0.441722,0.954512,0.608509,0.822348,0.462285,0.719878
15,Acceleration,2,1,1.0967,0.867149,0.831398,1.00951,1.15619,0.853476,1.04054,1.98357,0.981851,0.789945,0.500931,0.976708,1.67877,0.786241,1.23217,0.54446,0.49066,1.39298,0.485967,0.881725,0.436849,1.07542
15,Acceleration,2,2,0.826097,1.4438,0.897027,0.9774,0.764873,0.727245,0.930107,1.06473,1.86869,0.463015,0.576639,1.26006,1.20286,0.798522,1.11612,0.768232,0.811281,1.12345,0.769422,1.27952,0.58494,1.4174
15,Acceleration,3,1,1.30975,1.00502,0.798574,1.26806,1.31188,0.745521,1.34197,2.20402,0.857048,1.08699,0.545456,0.997267,1.99525,1.11567,1.56625,0.582883,0.394563,1.6736,0.625331,1.18862,0.5886,1.10016
15,Acceleration,3,2,0.698877,1.80472,0.921401,1.48509,0.79234,0.587556,0.837655,1.18203,2.46251,0.399417,0.590323,1.62513,1.52742,0.741206,0.912275,0.703427,0.697856,1.24136,0.834702,1.74096,0.640233,1.56943
15,Acceleration,4,1,2.18284,1.43852,1.29287,1.79058,2.20324,1.45156,2.10392,3.05575,1.05627,1.55115,0.968402,1.71486,3.24542,1.74375,2.46133,0.795479,0.731869,2.48918,0.7431,1.30232,0.894358,1.80818
15,Acceleration,4,2,0.932232,3.29646,1.94504,2.34025,0.927823,1.00825,1.52948,1.5716,5.16119,0.655602,1.11178,2.80951,2.50185,1.33912,1.62853,0.991771,1.00785,1.45909,1.01654,2.4723,0.891417,2.2387
15,Residual Drift,,,1.33488e-05,2.38782e-05,2.43664e-05,3.01647e-05,1.27234e-05,4.24262e-05,2.49267e-05,8.00757e-06,2.10209e-05,2.92568e-05,2.59706e-05,4.53552e-05,3.38748e-05,3.93088e-05,2.69189e-05,4.60189e-05,1.77249e-05,1.3076e-05,2.30825e-05,3.37473e-05,2.58866e-05,2.99957e-05
16,Story Drift Ratio,1,1,0.00454294,0.0038906,0.00359479,0.00446417,0.00424737,0.00334679,0.00413266,0.0037467,0.00345939,0.00428818,0.00343841,0.00411272,0.00502601,0.00441416,0.00396228,0.00347628,0.00321945,0.00407761,0.00346786,0.00381603,0.00328366,0.00401664
16,Story Drift Ratio,1,2,0.00324599,0.00448476,0.00416569,0.00461268,0.00366448,0.00343557,0.00374005,0.0042925,0.00565084,0.003272,0.00359655,0.00438184,0.00436702,0.00373512,0.00480875,0.00382211,0.00400299,0.00433791,0.00389378,0.00431496,0.00356899,0.00393336
16,Story Drift Ratio,2,1,0.00560282,0.00493301,0.00464542,0.00532222,0.00579785,0.00457081,0.00542572,0.00532817,0.00427547,0.00522342,0.00415899,0.00494219,0.00649037,0.00549037,0.0050683,0.00424225,0.00398189,0.0056233,0.0042339,0.00455529,0.00402781,0.00528396
16,Story Drift Ratio,2,2,0.00427347,0.00636615,0.00509958,0.00581686,0.00445777,0.00449141,0.00489029,0.00519155,0.0078786,0.00397993,0.00433954,0.00588086,0.00570364,0.0049204,0.00584476,0.00463133,0.0048761,0.00527564,0.00465488,0.00516966,0.00435921,0.0055431
16,Story Drift Ratio,3,1,0.00518473,0.00417479,0.00420786,0.00429162,0.00522171,0.00420415,0.0053358,0.00600155,0.00401372,0.00429306,0.00335552,0.00470779,0.006064,0.00443921,0.00452828,0.00331596,0.00316787,0.00567248,0.00327634,0.00379386,0.00323249,0.00485449
16,Story Drift Ratio,3,2,0.00364531,0.00633804,0.004719,0.00504399,0.003411,0.00371268,0.00441831,0.00453439,0.00801444,0.00304507,0.00358169,0.00589025,0.00568535,0.00445671,0.00468569,0.00365014,0.00373506,0.00443655,0.00378667,0.00533525,0.00337623,0.00556421
16,Acceleration,1,1,0.910052,1.03168,0.580098,1.00675,0.780169,0.973734,0.93487,1.37676,0.773301,0.462934,0.339374,0.692708,1.27437,0.515263,1.33649,0.454199,0.439872,1.03945,0.651389,0.993576,0.436261,0.589691
16,Acceleration,1,2,0.789248,0.908392,0.860687,1.03604,0.568872,0.586678,0.799854,0.906399,1.13669,0.287307,0.373472,0.809448,1.22451,0.534374,0.85373,0.530316,0.515341,1.1136,0.709928,0.959406,0.539333,0.839856
16,Acceleration,2,1,1.18091,1.02105,0.900204,1.27328,1.34056,0.990322,1.24625,2.05752,1.14136,0.924583,0.583622,1.05082,1.90794,0.904402,1.42104,0.616295,0.559465,1.71006,0.582008,1.09191,0.526575,1.26014
16,Acceleration,2,2,0.971291,1.70351,1.07013,1.11557,0.835406,0.915819,1.06546,1.20135,2.10915,0.55921,0.656489,1.42243,1.46795,0.902679,1.07143,0.898324,0.882929,1.27261,0.887359,1.5149,0.665381,1.7169
16,Acceleration,3,1,1.60027,1.17772,1.05035,1.6801,1.52808,1.17516,1.72627,2.67575,1.15835,1.32451,0.648407,1.23462,2.33029,1.39539,1.87642,0.729108,0.479011,2.16313,0.735543,1.47047,0.738957,1.31894
16,Acceleration,3,2,0.841375,2.19503,1.10672,1.82016,0.903259,0.805855,1.09964,1.29213,2.73326,0.498204,0.697348,1.89567,1.8641,0.96225,1.1496,0.799009,0.790194,1.49327,1.11534,2.0989,0.745343,1.91896
16,Acceleration,4,1,2.72214,1.75115,1.76678,2.27082,2.68823,1.98556,2.75269,3.85877,1.42115,1.85245,1.10297,2.25661,4.34039,2.10695,2.95471,1.03745,0.913935,3.21221,0.834169,1.60713,1.03728,2.32284
16,Acceleration,4,2,1.22007,4.10292,2.40713,2.90487,1.00803,1.30002,2.04933,2.07476,6.12029,0.731475,1.31946,3.47828,3.24018,1.94584,1.78674,1.12361,1.21316,1.7906,1.30089,3.06209,0.993284,3.14151
16,Residual Drift,,,1.38211e-05,2.6344e-05,2.31739e-05,3.10484e-05,1.24149e-05,4.37582e-05,2.53084e-05,1.1097e-05,0.000109333,2.94685e-05,2.58496e-05,4.58403e-05,3.44928e-05,4.00983e-05,2.98074e-05,4.66619e-05,1.75027e-05,1.35341e-05,2.47959e-05,3.50936e-05,2.73755e-05,3.36721e-05
17,Story Drift Ratio,1,1,0.00455863,0.00391011,0.00361674,0.00448878,0.00425757,0.00337321,0.00414922,0.00376651,0.00347491,0.00430504,0.00345134,0.00413262,0.00505478,0.00443394,0.0039828,0.00349358,0.00323872,0.00409848,0.00348346,0.00383345,0.00329825,0.0040306
17,Story Drift Ratio,1,2,0.00325951,0.00450767,0.00418185,0.00463487,0.0036803,0.00345592,0.00375664,0.00430827,0.00568079,0.00328623,0.00360981,0.00439366,0.00438676,0.00375663,0.00484387,0.00383608,0.00402681,0.00435448,0.00390807,0.00433623,0.00358352,0.00395813
17,Story Drift Ratio,2,1,0.00562765,0.00495764,0.0046722,0.00534817,0.0058208,0.00460907,0.00545354,0.00536095,0.00430043,0.00524648,0.00417598,0.00496783,0.00651957,0.00551554,0.00509235,0.00426382,0.00400634,0.00566061,0.00425239,0.00457547,0.00404724,0.00530864
17,Story Drift Ratio,2,2,0.00429573,0.00640516,0.00511898,0.00584397,0.00447679,0.00451848,0.00491453,0.0052173,0.00791473,0.00399673,0.0043574,0.00591461,0.00572809,0.0049578,0.00588332,0.00464866,0.00490414,0.00530042,0.00467323,0.00520447,0.00437816,0.00557262
17,Story Drift Ratio,3,1,0.00522466,0.00420041,0.00424171,0.00432103,0.00525652,0.00424796,0.00537513,0.00604138,0.00405338,0.00431733,0.00336813,0.00474514,0.00612233,0.00446631,0.00455716,0.0033341,0.00318826,0.00572669,0.00328935,0.00384172,0.00324795,0.00488498
17,Story Drift Ratio,3,2,0.00367243,0.00639067,0.00474689,0.00507354,0.00342888,0.0037423,0.00444359,0.00455957,0.00806498,0.00305996,0.0035964,0.00593679,0.00572135,0.00450411,0.00471574,0.00366834,0.00375634,0.00446246,0.00381312,0.00537336,0.00338811,0.00561016
17,Acceleration,1,1,0.919153,1.042,0.585899,1.01681,0.78797,0.983471,0.944218,1.39053,0.781034,0.467563,0.342768,0.699636,1.28712,0.520415,1.34986,0.45874,0.44427,1.04985,0.657903,1.00351,0.440623,0.595588
17,Acceleration,1,2,0.797141,0.917477,0.869295,1.04641,0.57456,0.592545,0.807853,0.915462,1.14805,0.290179,0.377206,0.817542,1.23676,0.539718,0.862268,0.53562,0.520495,1.12473,0.717027,0.969,0.544727,0.848255
17,Acceleration,2,1,1.18343,1.03195,0.907242,1.28927,1.35785,1.00549,1.26094,2.06321,1.14817,0.933793,0.593048,1.06507,1.9233,0.914807,1.43406,0.619624,0.567666,1.72894,0.580957,1.10828,0.533454,1.27257
17,Acceleration,2,2,0.975677,1.71863,1.08518,1.12585,0.834747,0.932822,1.06616,1.20451,2.12542,0.565608,0.664947,1.4423,1.48446,0.909505,1.07327,0.902764,0.884949,1.27785,0.895406,1.53141,0.670465,1.74218
17,Acceleration,3,1,1.62064,1.18997,1.05941,1.70743,1.54929,1.20081,1.7518,2.71398,1.18496,1.34091,0.660025,1.24808,2.36446,1.4148,1.89871,0.74065,0.493732,2.19766,0.745432,1.48792,0.750003,1.33096
17,Acceleration,3,2,0.852343,2.22659,1.12629,1.84449,0.905912,0.829848,1.10292,1.30346,2.76502,0.504808,0.705662,1.91521,1.88867,0.98831,1.1984,0.811297,0.794806,1.51115,1.13574,2.12238,0.752181,1.93659
17,Acceleration,4,1,2.76795,1.77353,1.80987,2.30883,2.72332,2.0277,2.79824,3.92035,1.44756,1.87528,1.11018,2.29042,4.40856,2.13392,2.98828,1.05609,0.929116,3.25696,0.841387,1.63397,1.04772,2.35901
17,Acceleration,4,2,1.24181,4.15308,2.44196,2.94116,1.01075,1.33351,2.08427,2.10004,6.18231,0.736181,1.3326,3.51837,3.28769,1.9896,1.76873,1.1351,1.23225,1.81663,1.32482,3.09992,0.99605,3.19971
