Non-Linear
Intensity #,Name,# Demand Vectors,Modeling Dispersion,SA(T),SA(T1),MAFE
11,Acceleration,5,2,0.651195,0.652902,0.651403,0.651821,0.6525,0.651594,0.651662,0.652238,0.651849,0.651705
11,Acceleration,6,1,0.61373,0.61472,0.61379,0.614758,0.613316,0.614433,0.614741,0.614257,0.613986,0.614096
11,Acceleration,6,2,0.777099,0.777889,0.777803,0.778432,0.777131,0.777909,0.779016,0.778968,0.777796,0.777339
11,Acceleration,7,1,0.746072,0.74711,0.746784,0.746145,0.746115,0.745281,0.746559,0.746083,0.746463,0.746986
11,Acceleration,7,2,0.997904,0.996602,0.996946,0.998314,0.996177,0.99685,0.997032,0.998501,0.996515,0.997387
11,Acceleration,8,1,0.753745,0.752437,0.754174,0.754837,0.754715,0.754624,0.754456,0.75447,0.753923,0.753424
11,Acceleration,8,2,0.915247,0.915015,0.913361,0.914147,0.914617,0.915522,0.915434,0.915227,0.912977,0.914427
11,Acceleration,9,1,0.794208,0.793851,0.7955,0.795573,0.794257,0.794645,0.79385,0.794103,0.794121,0.794077
11,Acceleration,9,2,0.862415,0.862991,0.862009,0.863168,0.864145,0.864185,0.862774,0.862011,0.863651,0.863473
11,Acceleration,10,1,1.77003,1.77281,1.76761,1.77119,1.76956,1.77126,1.76838,1.77067,1.77013,1.77266
11,Acceleration,10,2,1.27167,1.27145,1.27378,1.27268,1.27128,1.27209,1.27226,1.27106,1.27145,1.26921
11,Residual Drift,,,0.000211037,0.000210748,0.00021081,0.000210706,0.000210564,0.00021063,0.000210591,0.000210894,0.000210748,0.000210888
12,Story Drift Ratio,1,1,0.00120674,0.00120625,0.00120725,0.00120749,0.00120928,0.00120653,0.00120736,0.00120826,0.00120712,0.00120705
12,Story Drift Ratio,1,2,0.00180567,0.0018032,0.0018006,0.00180324,0.00180025,0.00180218,0.00180308,0.0018014,0.00180079,0.00180134
12,Story Drift Ratio,2,1,0.00110785,0.00110483,0.0011056,0.00110525,0.00110578,0.00110731,0.00110576,0.00110501,0.0011044,0.00110498
12,Story Drift Ratio,2,2,0.00163258,0.00163223,0.00163204,0.00162997,0.0016279,0.00163059,0.0016297,0.0016319,0.00163281,0.00163041
12,Story Drift Ratio,3,1,0.00110966,0.00110933,0.0011077,0.00110932,0.00110953,0.00111008,0.00110837,0.00110891,0.00111048,0.00110852
12,Story Drift Ratio,3,2,0.00162387,0.0016268,0.00162595,0.00162284,0.00162301,0.00162628,0.00162507,0.00162481,0.00162104,0.00162719
12,Story Drift Ratio,4,1,0.00114951,0.00114722,0.00115159,0.00115001,0.0011484,0.00115108,0.00115052,0.00115024,0.00115176,0.00115071
12,Story Drift Ratio,4,2,0.00168341,0.00168346,0.00168565,0.00168408,0.00168414,0.00168104,0.00168466,0.00168595,0.0016827,0.00168529
12,Story Drift Ratio,5,1,0.00112752,0.00112537,0.00112596,0.0011271,0.00112688,0.00112627,0.00112554,0.00112639,0.00112641,0.0011275
12,Story Drift Ratio,5,2,0.00166555,0.00166365,0.00166144,0.00166409,0.00165822,0.00166545,0.0016598,0.00166093,0.00166176,0.00166313
12,Story Drift Ratio,6,1,0.0011116,0.00111184,0.00111076,0.00111402,0.00111198,0.00111435,0.00111376,0.00111511,0.00111304,0.00111335
12,Story Drift Ratio,6,2,0.00162654,0.0016258,0.00162484,0.00162608,0.00162663,0.00162507,0.00162548,0.00162581,0.00162541,0.00162819
12,Story Drift Ratio,7,1,0.00120137,0.00120404,0.00120251,0.0012033,0.00120133,0.00120121,0.00120161,0.00120129,0.00120288,0.00120413
12,Story Drift Ratio,7,2,0.00168383,0.00168105,0.00168177,0.00167967,0.00168407,0.00168224,0.00168576,0.00168547,0.00168411,0.00168477
12,Story Drift Ratio,8,1,0.00120752,0.00120812,0.00120787,0.00120714,0.00120784,0.00120717,0.0012069,0.00120694,0.00120886,0.00120794
12,Story Drift Ratio,8,2,0.00163804,0.00163883,0.00163688,0.0016346,0.00164015,0.00163633,0.00163565,0.00163689,0.00163831,0.00163936
12,Story Drift Ratio,9,1,0.000967291,0.000967435,0.000966278,0.000966801,0.000967879,0.000968882,0.000968236,0.000968274,0.000966666,0.000969569
12,Story Drift Ratio,9,2,0.00126332,0.0012656,0.0012643,0.00126302,0.00126288,0.00126317,0.00126498,0.00126311,0.00126529,0.00126403
12,Acceleration,1,1,0.155026,0.154873,0.154684,0.15511,0.154936,0.154728,0.155031,0.154904,0.154615,0.154831
12,Acceleration,1,2,0.109275,0.109243,0.109214,0.109217,0.108943,0.108988,0.109195,0.10917,0.10913,0.109048
12,Acceleration,2,1,0.0784434,0.0783633,0.0784573,0.0783566,0.0784289,0.0784009,0.0784699,0.0784439,0.0785542,0.0784286
12,Acceleration,2,2,0.0770667,0.0770555,0.0770223,0.0770463,0.0770282,0.0770062,0.0770589,0.0770595,0.0771993,0.0771303
12,Acceleration,3,1,0.0739418,0.0740449,0.0739098,0.0738494,0.0739694,0.0739739,0.0739554,0.0740335,0.0737964,0.0739007
12,Acceleration,3,2,0.0621109,0.062001,0.0621275,0.0621736,0.0620567,0.0620788,0.0622761,0.0621425,0.0622018,0.0621002
12,Acceleration,4,1,0.0641139,0.064144,0.0640498,0.0640721,0.0640815,0.064058,0.064065,0.0642355,0.0640105,0.0641145
12,Acceleration,4,2,0.0689374,0.068953,0.068803,0.0688677,0.0688364,0.0687815,0.068946,0.0687942,0.0689462,0.0688269
12,Acceleration,5,1,0.0505018,0.0505529,0.0505237,0.0505049,0.0505659,0.0505736,0.0506238,0.0505706,0.0506221,0.0505535
12,Acceleration,5,2,0.075438,0.0755077,0.0753256,0.0753439,0.0754257,0.0753493,0.0753521,0.0754111,0.0754438,0.0753745
12,Acceleration,6,1,0.0484406,0.0483679,0.0483959,0.0484398,0.048425,0.0483227,0.0484064,0.0484245,0.0484768,0.0483457
12,Acceleration,6,2,0.0820002,0.0821109,0.0821456,0.0821968,0.0822124,0.0821246,0.0822809,0.0821335,0.08221,0.082171
12,Acceleration,7,1,0.0485137,0.0484172,0.0484244,0.0484982,0.0483841,0.0484081,0.0484551,0.0483851,0.0484544,0.0483866
12,Acceleration,7,2,0.0874763,0.0873867,0.0875904,0.0874698,0.0874739,0.0874673,0.0874498,0.0874039,0.0874591,0.0874351
12,Acceleration,8,1,0.0454714,0.0453821,0.0455552,0.0454885,0.0454411,0.0455424,0.0454741,0.0454713,0.04557,0.0454691
12,Acceleration,8,2,0.0746124,0.0746708,0.0746541,0.0746179,0.0746081,0.0748076,0.0746422,0.0747069,0.0746539,0.0745233
12,Acceleration,9,1,0.0468539,0.046757,0.0467719,0.0467136,0.0467099,0.0467163,0.0467699,0.0467326,0.0467093,0.0467938
12,Acceleration,9,2,0.102536,0.102658,0.102555,0.102762,0.10269,0.102713,0.102757,0.102476,0.102705,0.102659
12,Acceleration,10,1,0.0906928,0.090763,0.0905806,0.0907847,0.0907332,0.0905278,0.0907929,0.090701,0.0908297,0.0907791
12,Acceleration,10,2,0.159064,0.159231,0.158849,0.159067,0.158961,0.158799,0.158906,0.158723,0.158767,0.15894
12,Residual Drift,,,0.000164596,0.000164992,0.000164932,0.000164624,0.000164913,0.000164707,0.000164878,0.000165072,0.000164982,0.000164967
13,Story Drift Ratio,1,1,0.00156464,0.00156508,0.00156709,0.0015655,0.00156725,0.00156659,0.00156371,0.00156563,0.00156496,0.00156603
13,Story Drift Ratio,1,2,0.00121917,0.00122096,0.00122079,0.00121668,0.00121921,0.00121965,0.00121862,0.00122113,0.00121781,0.00122285
13,Story Drift Ratio,2,1,0.0013529,0.0013545,0.001353,0.00135226,0.00135251,0.00135364,0.00135237,0.0013535,0.0013556,0.00135369
13,Story Drift Ratio,2,2,0.00104775,0.00104777,0.00104802,0.00104742,0.00104707,0.00104611,0.00104808,0.0010494,0.00104989,0.00104859
13,Story Drift Ratio,3,1,0.00124895,0.0012491,0.00125188,0.00125077,0.00124897,0.00125194,0.00124984,0.0012507,0.00125017,0.00125036
13,Story Drift Ratio,3,2,0.000952539,0.000949932,0.000950862,0.000951174,0.0009492,0.000949589,0.00095036,0.000949878,0.000949226,0.000950386
13,Story Drift Ratio,4,1,0.00116846,0.00117145,0.00117243,0.00117201,0.00117174,0.00117272,0.00117171,0.00117188,0.0011708,0.00117083
13,Story Drift Ratio,4,2,0.000958267,0.000957846,0.000955293,0.000955952,0.000957246,0.000958452,0.000955392,0.000957216,0.000956107,0.000956702
13,Story Drift Ratio,5,1,0.00101641,0.00101453,0.00101357,0.00101596,0.00101451,0.00101392,0.00101327,0.00101521,0.0010154,0.00101624
13,Story Drift Ratio,5,2,0.000935373,0.000935195,0.000936295,0.000935653,0.000936938,0.000935459,0.000934877,0.000937174,0.000934522,0.000934728
13,Story Drift Ratio,6,1,0.000875574,0.000874725,0.000875222,0.000875007,0.00087533,0.000875615,0.000875316,0.000875268,0.000876323,0.000874095
13,Story Drift Ratio,6,2,0.000850457,0.000849963,0.000852706,0.000850386,0.000851916,0.000851012,0.000853021,0.000852463,0.00085035,0.000851505
13,Story Drift Ratio,7,1,0.000934697,0.000932604,0.000931985,0.000935094,0.000933295,0.000934609,0.000934077,0.000932773,0.000933414,0.000934765
13,Story Drift Ratio,7,2,0.000762434,0.000764202,0.0007642,0.00076496,0.00076423,0.000763628,0.000764358,0.000763437,0.000763094,0.000764632
13,Story Drift Ratio,8,1,0.000981057,0.000981307,0.000981634,0.00098177,0.000981463,0.00098137,0.000980963,0.000980556,0.000982132,0.000981794
13,Story Drift Ratio,8,2,0.00083713,0.000837862,0.000837199,0.000835583,0.000836768,0.00083775,0.000835055,0.000837207,0.000837905,0.000837164
13,Story Drift Ratio,9,1,0.000818036,0.000818362,0.000817169,0.000817662,0.00081788,0.000817878,0.000816962,0.000816419,0.00081694,0.000817824
13,Story Drift Ratio,9,2,0.000722187,0.000722919,0.000723542,0.000721526,0.000721692,0.000722246,0.000722753,0.000723569,0.000722787,0.000723672
13,Acceleration,1,1,0.365985,0.364958,0.365626,0.365179,0.365812,0.365292,0.364812,0.365864,0.365504,0.365807
13,Acceleration,1,2,0.206511,0.206391,0.206553,0.206558,0.206257,0.206543,0.206335,0.20662,0.206341,0.205893
13,Acceleration,2,1,0.140234,0.13996,0.13999,0.140079,0.140147,0.140054,0.140111,0.140075,0.140009,0.139932
13,Acceleration,2,2,0.089181,0.0891831,0.0891583,0.0890803,0.0891725,0.0890299,0.0891397,0.0890832,0.0892566,0.089125
13,Acceleration,3,1,0.108051,0.108022,0.107883,0.107762,0.10777,0.107848,0.107884,0.10796,0.107895,0.107853
13,Acceleration,3,2,0.0736562,0.0736233,0.0735285,0.0735732,0.0735381,0.0736292,0.0735692,0.0737028,0.0735858,0.0736544
13,Acceleration,4,1,0.0840944,0.084197,0.0841486,0.0841878,0.0841685,0.0841703,0.0842353,0.084181,0.0842748,0.0842822
13,Acceleration,4,2,0.054709,0.054649,0.054643,0.0546185,0.0547505,0.0547376,0.0547512,0.0546814,0.0547432,0.0547179
13,Acceleration,5,1,0.0709735,0.071135,0.0710652,0.0711694,0.0709806,0.0711316,0.0709755,0.0710084,0.0711431,0.071042
13,Acceleration,5,2,0.0434182,0.0433753,0.043293,0.0433924,0.0433191,0.0433311,0.0432743,0.0432664,0.0433497,0.0432682
13,Acceleration,6,1,0.0742581,0.0744087,0.0743149,0.0743028,0.0744019,0.0743115,0.0743715,0.0744256,0.0743068,0.0743372
13,Acceleration,6,2,0.0415069,0.0415601,0.0415701,0.0416055,0.0415981,0.0416508,0.041585,0.041629,0.0416077,0.0415574
13,Acceleration,7,1,0.0658907,0.0659904,0.0659947,0.065978,0.0660087,0.0659934,0.0660076,0.0659238,0.066059,0.0659477
13,Acceleration,7,2,0.0488433,0.0489049,0.0489387,0.0489275,0.0489513,0.0488988,0.0489473,0.0489176,0.048896,0.0488732
13,Acceleration,8,1,0.0558389,0.0559414,0.0559227,0.0559394,0.0559518,0.0558797,0.0558776,0.055994,0.0558745,0.0558979
13,Acceleration,8,2,0.0519712,0.0518408,0.0519642,0.051869,0.0520161,0.0519202,0.051893,0.0518737,0.0519972,0.0519842
13,Acceleration,9,1,0.0539469,0.054058,0.0539637,0.0540597,0.0540947,0.0540397,0.0540932,0.0541234,0.0540562,0.0540126
13,Acceleration,9,2,0.0289519,0.0289168,0.0289925,0.0289744,0.0289928,0.029008,0.0289828,0.0289999,0.0289976,0.0289599
13,Acceleration,10,1,0.0653126,0.0653075,0.0654508,0.0652061,0.0654647,0.0652936,0.0653001,0.0652487,0.0652719,0.0651398
13,Acceleration,10,2,0.0519371,0.0518178,0.0519058,0.0519003,0.0518845,0.0518632,0.051886,0.0519536,0.0518889,0.0519154
13,Residual Drift,,,0.000123799,0.000123923,0.000123781,0.000123859,0.000123723,0.00012369,0.000123709,0.000123809,0.00012373,0.000123732
14,Story Drift Ratio,1,1,0.00268728,0.00269259,0.00269351,0.00269477,0.00268905,0.00269462,0.00268881,0.00269086,0.00269088,0.00268983
14,Story Drift Ratio,1,2,0.00346807,0.00345904,0.00346797,0.00346244,0.00346539,0.00346681,0.00346555,0.0034623,0.00346948,0.00346272
14,Story Drift Ratio,2,1,0.00241898,0.00241723,0.00241786,0.00242254,0.00241602,0.00242143,0.0024178,0.00241949,0.00242275,0.00241944
14,Story Drift Ratio,2,2,0.00310109,0.0031027,0.00309842,0.0031021,0.00310313,0.00309651,0.00310087,0.00310053,0.00310285,0.00310044
14,Story Drift Ratio,3,1,0.00240094,0.00239985,0.00239406,0.00239875,0.00240026,0.00239707,0.00239978,0.00239853,0.00240272,0.0023999
14,Story Drift Ratio,3,2,0.00300535,0.00299996,0.00300402,0.00300754,0.0030012,0.00300744,0.0030089,0.00300396,0.00300696,0.00300623
14,Story Drift Ratio,4,1,0.00246837,0.00246456,0.00246423,0.00246407,0.00246327,0.00246433,0.00246892,0.00246342,0.00246363,0.0024651
14,Story Drift Ratio,4,2,0.00306878,0.00306565,0.00306199,0.0030683,0.00307101,0.00307097,0.00307065,0.00307133,0.0030684,0.00307126
14,Story Drift Ratio,5,1,0.00234122,0.00234101,0.00234253,0.00234246,0.00234663,0.0023381,0.00234257,0.0023425,0.00233835,0.00234173
14,Story Drift Ratio,5,2,0.00299112,0.00298942,0.00298949,0.00298909,0.00298822,0.00298768,0.00299062,0.00298164,0.00299137,0.00299213
14,Story Drift Ratio,6,1,0.00216757,0.00216418,0.00216753,0.00216784,0.00216731,0.00216491,0.00216817,0.00216793,0.00216963,0.002165
14,Story Drift Ratio,6,2,0.00282618,0.00282362,0.00282352,0.0028257,0.00282405,0.00282591,0.00282545,0.00282546,0.0028257,0.00282102
14,Story Drift Ratio,7,1,0.00211852,0.00212029,0.00211862,0.00211338,0.00211909,0.0021173,0.00211698,0.00211693,0.00211577,0.00212155
14,Story Drift Ratio,7,2,0.00280509,0.00280235,0.00280771,0.00279714,0.00280092,0.00279887,0.00280097,0.00280065,0.00281066,0.00279813
14,Story Drift Ratio,8,1,0.00199769,0.00199409,0.00199683,0.0019981,0.00199623,0.00199736,0.00199758,0.00199587,0.00199623,0.00200034
14,Story Drift Ratio,8,2,0.00274833,0.00274581,0.0027434,0.00275097,0.00274756,0.00274691,0.00274996,0.00274803,0.00274734,0.00274883
14,Story Drift Ratio,9,1,0.00148735,0.00149019,0.00148821,0.0014894,0.00149223,0.00148947,0.00148822,0.00148642,0.00148971,0.00148972
14,Story Drift Ratio,9,2,0.00229194,0.00228822,0.00229348,0.00229467,0.00228996,0.00229406,0.00229821,0.00229352,0.00228661,0.00229143
14,Acceleration,1,1,0.135966,0.135677,0.135892,0.135796,0.136009,0.135682,0.135861,0.135798,0.135654,0.135874
14,Acceleration,1,2,0.250598,0.251007,0.25071,0.250649,0.250762,0.25054,0.25006,0.250997,0.250689,0.250903
14,Acceleration,2,1,0.0891966,0.0894014,0.0891463,0.0892999,0.0893177,0.0892265,0.0893056,0.089122,0.0892351,0.089052
14,Acceleration,2,2,0.389529,0.390133,0.389911,0.390029,0.390435,0.39054,0.390587,0.390897,0.390239,0.390243
14,Acceleration,3,1,0.0854495,0.0854235,0.0854812,0.0853024,0.085327,0.0853182,0.0853271,0.085424,0.0853821,0.0853667
14,Acceleration,3,2,0.367291,0.367399,0.367232,0.367025,0.367229,0.366682,0.367712,0.366861,0.366835,0.367705
14,Acceleration,4,1,0.0827024,0.08259,0.0826789,0.0824494,0.082687,0.0824117,0.0826822,0.0825907,0.0825071,0.0825077
14,Acceleration,4,2,0.33641,0.336602,0.336282,0.336049,0.335805,0.336831,0.336457,0.336362,0.336206,0.336408
14,Acceleration,5,1,0.0860837,0.0860175,0.085992,0.0860697,0.0859945,0.0861265,0.0861469,0.0860999,0.085953,0.0860641
14,Acceleration,5,2,0.311606,0.311697,0.311655,0.31172,0.31186,0.311721,0.31209,0.311842,0.311763,0.312094
14,Acceleration,6,1,0.0786635,0.0786678,0.0788047,0.0787534,0.0787619,0.0787123,0.0788859,0.0787141,0.0787251,0.0786605
14,Acceleration,6,2,0.370594,0.371147,0.370398,0.370838,0.370892,0.370923,0.370978,0.371616,0.370979,0.371342
14,Acceleration,7,1,0.0840572,0.0840926,0.0841984,0.0841422,0.08407,0.08431,0.0840308,0.0840504,0.0842287,0.0840046
14,Acceleration,7,2,0.467006,0.46614,0.466971,0.467301,0.466952,0.467344,0.466965,0.466768,0.467427,0.466374
14,Acceleration,8,1,0.0972317,0.0972969,0.0971518,0.0970087,0.097132,0.0970581,0.0970506,0.0972755,0.0970378,0.0972093
14,Acceleration,8,2,0.40317,0.402847,0.403635,0.403317,0.40318,0.402598,0.402998,0.403034,0.402939,0.403258
14,Acceleration,9,1,0.123072,0.123006,0.123086,0.123023,0.123,0.122913,0.123065,0.123112,0.12301,0.123254
14,Acceleration,9,2,0.384707,0.385376,0.384911,0.384933,0.384928,0.385242,0.38453,0.384412,0.384928,0.384567
14,Acceleration,10,1,0.183016,0.183204,0.18319,0.183309,0.183409,0.182869,0.183361,0.183371,0.18337,0.183233
14,Acceleration,10,2,0.563752,0.564596,0.564585,0.563955,0.563533,0.563648,0.563971,0.562479,0.56419,0.564216
14,Residual Drift,,,0.000230843,0.000230549,0.000230282,0.000230495,0.000230696,0.000230577,0.000230935,0.000230712,0.000230336,0.00023065
15,Story Drift Ratio,1,1,0.00302637,0.00302931,0.0030341,0.00303092,0.00302793,0.0030305,0.00302452,0.00302951,0.00302733,0.00302674
15,Story Drift Ratio,1,2,0.00283612,0.00283539,0.00283686,0.00283027,0.00283217,0.00283819,0.00283136,0.00283573,0.00283925,0.00283435
15,Story Drift Ratio,2,1,0.00271569,0.00271781,0.00271763,0.00272417,0.00272103,0.00271838,0.002721,0.0027154,0.00271987,0.00271956
15,Story Drift Ratio,2,2,0.00258889,0.00258935,0.00259161,0.00259466,0.00259242,0.00259278,0.00258846,0.0025882,0.00259275,0.00258955
15,Story Drift Ratio,3,1,0.0026598,0.00266321,0.00266127,0.00266002,0.00266377,0.00266401,0.0026591,0.00265964,0.00266221,0.00265598
15,Story Drift Ratio,3,2,0.00259088,0.0025953,0.00259788,0.00259705,0.00259195,0.00259601,0.00259397,0.00259817,0.00259595,0.00259735
15,Story Drift Ratio,4,1,0.00267996,0.00268875,0.00268516,0.00268869,0.00268368,0.00268267,0.00268256,0.00268955,0.00268533,0.00267745
15,Story Drift Ratio,4,2,0.00267619,0.00268027,0.0026784,0.00268238,0.00268057,0.00267734,0.00268109,0.00268215,0.00267986,0.00268202
15,Story Drift Ratio,5,1,0.00250894,0.00250444,0.0025067,0.00250312,0.00250769,0.00250376,0.00250715,0.00250294,0.00250662,0.00250569
15,Story Drift Ratio,5,2,0.0025603,0.00256257,0.0025601,0.00256247,0.0025568,0.00256407,0.0025583,0.00256002,0.00255681,0.00256093
15,Story Drift Ratio,6,1,0.00228564,0.00228904,0.00228692,0.00228305,0.00228795,0.00229094,0.00228684,0.00228591,0.00228808,0.00229038
15,Story Drift Ratio,6,2,0.0023741,0.00237746,0.00237873,0.00237922,0.00237863,0.00237328,0.00237737,0.00238331,0.00237786,0.00237631
15,Story Drift Ratio,7,1,0.00222735,0.00222076,0.00222312,0.00222316,0.00221965,0.00222589,0.00222288,0.00222233,0.0022209,0.0022249
15,Story Drift Ratio,7,2,0.00233159,0.00233094,0.0023285,0.00233208,0.00233104,0.00233067,0.00233097,0.00232897,0.0023262,0.00233337
15,Story Drift Ratio,8,1,0.00210368,0.00211113,0.00210767,0.00210951,0.00210978,0.00210805,0.00211028,0.00211007,0.0021114,0.00210525
15,Story Drift Ratio,8,2,0.00219451,0.00219205,0.00219345,0.00219597,0.00219797,0.00219576,0.00219807,0.00219689,0.00219799,0.00219605
15,Story Drift Ratio,9,1,0.00160894,0.00160268,0.00160482,0.00160803,0.00160872,0.00160594,0.00160809,0.0016061,0.00160714,0.00160494
15,Story Drift Ratio,9,2,0.00163773,0.00163652,0.0016401,0.0016422,0.00163614,0.00163828,0.00163959,0.00163683,0.00163652,0.00164098
15,Acceleration,1,1,0.238823,0.239164,0.23885,0.238972,0.238786,0.238374,0.239121,0.238865,0.238855,0.238885
15,Acceleration,1,2,0.167873,0.167807,0.167638,0.167845,0.167724,0.167912,0.167482,0.167797,0.167783,0.167672
15,Acceleration,2,1,0.161617,0.161615,0.161728,0.161486,0.16175,0.161693,0.161507,0.161669,0.161579,0.161806
15,Acceleration,2,2,0.133463,0.133654,0.133653,0.133702,0.13369,0.133523,0.133451,0.133586,0.133526,0.133552
15,Acceleration,3,1,0.136886,0.136757,0.136737,0.13666,0.137037,0.136957,0.136851,0.136911,0.136906,0.136571
15,Acceleration,3,2,0.142746,0.142341,0.142483,0.142592,0.14258,0.142267,0.142799,0.142682,0.142669,0.14258
15,Acceleration,4,1,0.118791,0.119214,0.118944,0.119045,0.118793,0.119055,0.119012,0.119103,0.118925,0.118901
15,Acceleration,4,2,0.128872,0.12865,0.128908,0.128814,0.128874,0.128784,0.12873,0.128958,0.128771,0.128775
15,Acceleration,5,1,0.135265,0.135499,0.135158,0.135505,0.135168,0.135207,0.135226,0.135411,0.135317,0.135316
15,Acceleration,5,2,0.122556,0.122377,0.122508,0.122639,0.12255,0.122441,0.122569,0.122675,0.122658,0.122426
15,Acceleration,6,1,0.137291,0.137469,0.137469,0.137571,0.137733,0.137786,0.137581,0.137717,0.137663,0.137292
15,Acceleration,6,2,0.134063,0.134327,0.134285,0.134161,0.134339,0.134164,0.134609,0.134422,0.134263,0.134372
15,Acceleration,7,1,0.146145,0.146075,0.145888,0.145968,0.145988,0.145978,0.145985,0.14606,0.145831,0.145793
15,Acceleration,7,2,0.143861,0.143884,0.143904,0.143603,0.143701,0.143793,0.143715,0.1437,0.143771,0.143725
15,Acceleration,8,1,0.143272,0.143134,0.143163,0.143291,0.143188,0.143222,0.143248,0.143337,0.14346,0.143424
15,Acceleration,8,2,0.158132,0.158373,0.158495,0.158176,0.157997,0.15797,0.158064,0.158401,0.158098,0.158221
15,Acceleration,9,1,0.164465,0.164382,0.164013,0.164407,0.164494,0.164465,0.164443,0.164301,0.164299,0.164327
15,Acceleration,9,2,0.18353,0.183556,0.183429,0.183584,0.183613,0.183518,0.183606,0.183337,0.183937,0.183522
15,Acceleration,10,1,0.290953,0.291157,0.291436,0.291519,0.290959,0.291356,0.290995,0.290961,0.291803,0.291098
15,Acceleration,10,2,0.263629,0.263346,0.263003,0.263137,0.26339,0.26319,0.263097,0.263109,0.263211,0.263176
15,Residual Drift,,,0.000124746,0.000124749,0.00012464,0.000124692,0.000124723,0.000124443,0.000124734,0.000124634,0.000124575,0.000124557
16,Story Drift Ratio,1,1,0.00311585,0.00312663,0.00311808,0.0031278,0.00312686,0.00312455,0.00311863,0.00311735,0.00312324,0.00313015
16,Story Drift Ratio,1,2,0.00305217,0.00305562,0.00305311,0.00305891,0.00305122,0.00305208,0.00305552,0.00305791,0.00305149,0.00305244
16,Story Drift Ratio,2,1,0.00281569,0.00282142,0.00282289,0.00281852,0.00281933,0.00282337,0.00281797,0.00281871,0.00282433,0.00281772
16,Story Drift Ratio,2,2,0.00277332,0.00277203,0.00277317,0.00277113,0.00276948,0.0027746,0.00277127,0.00277367,0.00277378,0.00277225
16,Story Drift Ratio,3,1,0.00278652,0.00279426,0.00279099,0.0027921,0.00279077,0.00278686,0.00278973,0.00278644,0.00279257,0.00279125
16,Story Drift Ratio,3,2,0.00275045,0.00274663,0.00274979,0.00275374,0.00275146,0.0027538,0.00275362,0.00275189,0.00275594,0.00275443
16,Story Drift Ratio,4,1,0.00287323,0.00287169,0.00287195,0.00286765,0.00286838,0.00286572,0.00286478,0.00287013,0.00287832,0.00287178
16,Story Drift Ratio,4,2,0.00281492,0.00281011,0.00280804,0.00281066,0.00281098,0.0028143,0.00280665,0.00280847,0.00281106,0.00280749
16,Story Drift Ratio,5,1,0.00276095,0.00276541,0.00275612,0.00276309,0.00276096,0.00276672,0.00276116,0.00276445,0.0027629,0.00276419
16,Story Drift Ratio,5,2,0.00265921,0.00266002,0.00265594,0.00266092,0.00266082,0.0026576,0.00265903,0.00266057,0.00265763,0.0026598
16,Story Drift Ratio,6,1,0.00258691,0.00258118,0.00258468,0.0025871,0.00258569,0.00258405,0.00258223,0.00258716,0.00258408,0.00258457
16,Story Drift Ratio,6,2,0.0024445,0.00244652,0.00244556,0.00244739,0.00244752,0.00244397,0.00244179,0.00244299,0.00244266,0.00244644
16,Story Drift Ratio,7,1,0.00255021,0.00255198,0.00254992,0.00255087,0.00255306,0.00255739,0.00254964,0.00255341,0.00254835,0.00255547
16,Story Drift Ratio,7,2,0.00239203,0.00239436,0.0023941,0.00238847,0.00238766,0.00239118,0.00238916,0.00238971,0.00239333,0.00238968
16,Story Drift Ratio,8,1,0.0024561,0.00245877,0.00245818,0.00245811,0.00245875,0.00246064,0.00246074,0.00246105,0.00245638,0.0024583
16,Story Drift Ratio,8,2,0.00226115,0.0022642,0.00226077,0.00226538,0.00226318,0.00226276,0.0022611,0.00226175,0.00226124,0.00225961
16,Story Drift Ratio,9,1,0.00198317,0.00198618,0.00199019,0.00198607,0.00198659,0.00199051,0.00199,0.00198777,0.0019889,0.00198467
16,Story Drift Ratio,9,2,0.00179841,0.00179599,0.00179849,0.00179841,0.0017953,0.00179419,0.00179618,0.00179636,0.00179582,0.0017987
16,Acceleration,1,1,0.185387,0.185663,0.185378,0.185506,0.185406,0.185666,0.185474,0.185421,0.185418,0.185262
16,Acceleration,1,2,0.164034,0.163923,0.164266,0.164511,0.164597,0.164085,0.164277,0.164041,0.164234,0.164235
16,Acceleration,2,1,0.174921,0.174944,0.175255,0.174663,0.175269,0.175135,0.174893,0.174887,0.175132,0.175167
16,Acceleration,2,2,0.218608,0.218693,0.218601,0.218559,0.218819,0.21882,0.21898,0.218806,0.218428,0.219211
16,Acceleration,3,1,0.187448,0.187511,0.187558,0.187587,0.187996,0.187789,0.187952,0.187832,0.187635,0.187866
16,Acceleration,3,2,0.260886,0.260926,0.260987,0.260834,0.2605,0.260729,0.260777,0.260968,0.26112,0.261166
16,Acceleration,4,1,0.165812,0.165293,0.165357,0.16554,0.16558,0.16553,0.165493,0.165593,0.165749,0.165673
16,Acceleration,4,2,0.228908,0.228729,0.229145,0.228586,0.228566,0.229212,0.229095,0.228898,0.229274,0.228999
16,Acceleration,5,1,0.177804,0.177823,0.177635,0.177674,0.177701,0.177726,0.177824,0.178002,0.177802,0.177827
16,Acceleration,5,2,0.256094,0.256351,0.256119,0.25632,0.255806,0.256634,0.256326,0.256074,0.256719,0.256114
16,Acceleration,6,1,0.195804,0.195607,0.196219,0.195715,0.195877,0.19573,0.195825,0.195872,0.195885,0.195745
16,Acceleration,6,2,0.270943,0.271008,0.27091,0.270957,0.271329,0.270741,0.271,0.271381,0.271108,0.271362
