Non-Linear
Intensity #,Name,# Demand Vectors,Modeling Dispersion,SA(T),SA(T1),MAFE
113,Intensity 113,10,0,0.0670603,0.4,0.00891947
114,Intensity 114,10,0,0.0432249,0.4,0.0160887
115,Intensity 115,10,0,0.0558126,0.4,0.0114557
116,Intensity 116,10,0,0.0774689,0.4,0.007299
117,Intensity 117,10,0,0.0224741,0.4,0.0367295
118,Intensity 118,10,0,0.0582169,0.4,0.0108209
119,Intensity 119,10,0,0.041933,0.4,0.0167396
120,Intensity 120,10,0,0.0562249,0.4,0.0113426
121,Intensity 121,10,0,0.0779115,0.4,0.00724094
122,Intensity 122,10,0,0.088939,0.4,0.00600525
123,Intensity 123,10,0,0.0724209,0.4,0.00801886
124,Intensity 124,10,0,0.133821,0.4,0.00330687
125,Intensity 125,10,0,0.0916114,0.4,0.0057568
126,Intensity 126,10,0,0.0728107,0.4,0.00795921
127,Intensity 127,10,0,0.0653077,0.4,0.0092504
128,Intensity 128,10,0,0.112182,0.4,0.00429396
129,Intensity 129,10,0,0.0332505,0.4,0.0225681
130,Intensity 130,10,0,0.150913,0.4,0.00275866
131,Intensity 131,10,0,0.0322261,0.4,0.023482
132,Intensity 132,10,0,0.0922338,0.4,0.00570131
133,Intensity 133,10,0,0.0879979,0.4,0.0060969
134,Intensity 134,10,0,0.0721989,0.4,0.00805316
135,Intensity 135,10,0,0.0291581,0.4,0.0266348
136,Intensity 136,10,0,0.0382749,0.4,0.0188452

Intensity #,Demand Type,Floor,Dir,EQ1,EQ2,EQ3,EQ4,EQ5,EQ6,EQ7,EQ8,EQ9,EQ10
1,Story Drift Ratio,1,1,0.00165831,0.001661,0.00165778,0.00165649,0.0016593,0.00165826,0.00165999,0.00165747,0.0016607,0.00165929
1,Story Drift Ratio,1,2,0.000984399,0.000983799,0.000985269,0.000985052,0.000983919,0.000983688,0.000984845,0.000984382,0.000984555,0.000983354
1,Story Drift Ratio,2,1,0.00210493,0.0021027,0.00210228,0.00210309,0.00210295,0.00210241,0.00210379,0.00210005,0.0021024,0.00210221
1,Story Drift Ratio,2,2,0.00129944,0.00129721,0.00129674,0.00129872,0.00129758,0.00129871,0.00129957,0.00129681,0.0012989,0.00130079
1,Story Drift Ratio,3,1,0.00170402,0.00170289,0.00170519,0.00170621,0.00170355,0.00170609,0.00170219,0.00170531,0.00170559,0.00170349
1,Story Drift Ratio,3,2,0.00106325,0.00106098,0.00106337,0.00106239,0.00106357,0.00106311,0.00106215,0.0010639,0.00106147,0.00106194
1,Acceleration,1,1,0.101173,0.101058,0.101154,0.100762,0.101071,0.101261,0.101037,0.101055,0.101047,0.101027
1,Acceleration,1,2,0.080003,0.0798154,0.0796853,0.0797625,0.0797989,0.0797785,0.0798432,0.0798541,0.0797352,0.0798492
1,Acceleration,2,1,0.112494,0.112308,0.112243,0.11232,0.112229,0.112404,0.112424,0.112336,0.112296,0.112248
1,Acceleration,2,2,0.0609859,0.0608414,0.0608717,0.060816,0.0607826,0.0609429,0.0607984,0.0608599,0.0609678,0.0608491
1,Acceleration,3,1,0.139799,0.139758,0.139654,0.139929,0.139593,0.139694,0.139478,0.1397,0.139466,0.139698
1,Acceleration,3,2,0.0627936,0.0628674,0.0628036,0.0627785,0.0628037,0.0626427,0.0628712,0.0628428,0.062706,0.0627781
1,Acceleration,4,1,0.22728,0.226507,0.226885,0.226802,0.227118,0.226812,0.226457,0.226832,0.22701,0.22686
1,Acceleration,4,2,0.0797158,0.079688,0.0796331,0.0796144,0.079702,0.0796421,0.0797398,0.0796516,0.079597,0.0796811
1,Residual Drift,,,1.95109e-05,1.95303e-05,1.95005e-05,1.94806e-05,1.95075e-05,1.94981e-05,1.94806e-05,1.94946e-05,1.95138e-05,1.94889e-05
2,Story Drift Ratio,1,1,0.000964919,0.000965923,0.000964603,0.000964027,0.000965127,0.000965189,0.000964906,0.000965314,0.000964998,0.000965602
2,Story Drift Ratio,1,2,0.00157888,0.00158073,0.00157505,0.0015749,0.00157695,0.00157822,0.00157753,0.00157386,0.00157818,0.00157572
2,Story Drift Ratio,2,1,0.0012953,0.00129629,0.00129555,0.00129709,0.00129822,0.00129828,0.00129633,0.00129652,0.00129881,0.00129528
2,Story Drift Ratio,2,2,0.00201426,0.00201599,0.00201399,0.00201284,0.0020136,0.00201264,0.00201584,0.00201448,0.00201405,0.00201574
2,Story Drift Ratio,3,1,0.00108054,0.001079,0.00108065,0.00107785,0.00107812,0.00107927,0.00108081,0.00107908,0.00107844,0.00108001
2,Story Drift Ratio,3,2,0.00164443,0.00164946,0.00164577,0.00164539,0.00164554,0.00164441,0.00164875,0.00164798,0.00164567,0.00164771
2,Acceleration,1,1,0.044243,0.0441319,0.044218,0.0441786,0.0442774,0.044218,0.0441439,0.0442229,0.0442265,0.0441149
2,Acceleration,1,2,0.0603197,0.0604405,0.060349,0.0604327,0.0602878,0.0604294,0.0603901,0.0603259,0.0603413,0.0602532
2,Acceleration,2,1,0.0384072,0.0385378,0.0385903,0.0385436,0.0385199,0.0385396,0.0385097,0.0385621,0.0385627,0.0385388
2,Acceleration,2,2,0.108133,0.108343,0.108341,0.108125,0.108222,0.10832,0.108098,0.108049,0.108175,0.108406
2,Acceleration,3,1,0.0506709,0.0506471,0.0506379,0.0506844,0.0506786,0.0506882,0.0506375,0.0506152,0.0505331,0.050698
2,Acceleration,3,2,0.132013,0.131804,0.131857,0.131836,0.131747,0.131806,0.13192,0.13176,0.131602,0.131807
2,Acceleration,4,1,0.0619175,0.0619118,0.0619579,0.0618358,0.0618505,0.0620001,0.0619078,0.0617914,0.0619454,0.0617997
2,Acceleration,4,2,0.193679,0.193846,0.193431,0.193866,0.193596,0.193642,0.193587,0.19348,0.193731,0.194056
2,Residual Drift,,,1.22782e-05,1.22919e-05,1.22675e-05,1.22778e-05,1.22934e-05,1.22828e-05,1.2271e-05,1.22778e-05,1.22877e-05,1.2277e-05
3,Story Drift Ratio,1,1,0.00107207,0.00107156,0.00107002,0.00107225,0.0010735,0.00107038,0.00107228,0.00107142,0.00107082,0.00107166
3,Story Drift Ratio,1,2,0.00161753,0.00161751,0.00162086,0.00162167,0.00162109,0.00162065,0.00162144,0.00162111,0.00161724,0.00162089
3,Story Drift Ratio,2,1,0.00142249,0.00142135,0.00141975,0.00142063,0.00142109,0.00142154,0.00142058,0.00142289,0.00142085,0.00142337
3,Story Drift Ratio,2,2,0.00206549,0.00206316,0.00206337,0.00205823,0.00206319,0.00206248,0.00206712,0.00206105,0.00206762,0.00206262
3,Story Drift Ratio,3,1,0.00126988,0.00126683,0.00126859,0.00126892,0.00126507,0.00126618,0.00127196,0.00126811,0.00126714,0.00126688
3,Story Drift Ratio,3,2,0.00171871,0.00171892,0.00171638,0.00171983,0.00171815,0.00171926,0.00171984,0.0017202,0.00172034,0.00171964
3,Acceleration,1,1,0.0908635,0.0908819,0.090888,0.0907647,0.0908845,0.0910085,0.0909122,0.0910426,0.0906033,0.0909504
3,Acceleration,1,2,0.0940179,0.0941207,0.0941089,0.094238,0.0941074,0.0941183,0.0940941,0.0940701,0.0941074,0.0941257
3,Acceleration,2,1,0.104053,0.104037,0.104251,0.104117,0.103853,0.104122,0.103922,0.104011,0.103857,0.104037
3,Acceleration,2,2,0.11457,0.114391,0.114534,0.11445,0.114617,0.114546,0.114696,0.114425,0.114532,0.114498
3,Acceleration,3,1,0.0685761,0.0685853,0.0686194,0.0686958,0.0686283,0.068527,0.0686205,0.068555,0.0685361,0.068577
3,Acceleration,3,2,0.126264,0.126267,0.126435,0.126436,0.126361,0.126125,0.125923,0.126121,0.126151,0.126215
3,Acceleration,4,1,0.134704,0.134894,0.13478,0.135063,0.135058,0.135074,0.134897,0.135126,0.135046,0.134966
3,Acceleration,4,2,0.243013,0.24354,0.243215,0.243376,0.24356,0.242872,0.243479,0.243339,0.243247,0.243753
3,Residual Drift,,,1.60932e-05,1.60814e-05,1.61191e-05,1.61155e-05,1.60723e-05,1.60986e-05,1.61029e-05,1.60923e-05,1.60953e-05,1.61193e-05
4,Story Drift Ratio,1,1,0.00326652,0.0032632,0.0032628,0.00326383,0.00327031,0.00326453,0.00326862,0.00326466,0.00327172,0.00326638
4,Story Drift Ratio,1,2,0.00231501,0.00230962,0.00231278,0.0023116,0.00231347,0.00231179,0.00231353,0.00231138,0.00230946,0.00231214
4,Story Drift Ratio,2,1,0.00396361,0.00396236,0.00396291,0.00396328,0.00396491,0.00395537,0.00396064,0.00395586,0.00395917,0.00396461
4,Story Drift Ratio,2,2,0.00286731,0.00287423,0.00286922,0.00286609,0.00286225,0.00287071,0.0028734,0.00286991,0.00286845,0.00286687
4,Story Drift Ratio,3,1,0.00324721,0.00325759,0.00324918,0.00324804,0.00325099,0.00325283,0.00325067,0.00324849,0.00325487,0.00325524
4,Story Drift Ratio,3,2,0.00229088,0.00229605,0.00229192,0.00229233,0.00229678,0.00229109,0.00229434,0.00229663,0.00229146,0.00229341
4,Acceleration,1,1,0.344957,0.345015,0.345265,0.345177,0.344723,0.344854,0.345237,0.345292,0.345025,0.344839
4,Acceleration,1,2,0.308263,0.307598,0.307835,0.307827,0.307718,0.308013,0.308339,0.30768,0.307958,0.307564
4,Acceleration,2,1,0.517187,0.5174,0.516983,0.51666,0.516622,0.5169,0.51674,0.516624,0.516802,0.517068
4,Acceleration,2,2,0.411882,0.412074,0.411535,0.411747,0.411747,0.411297,0.411361,0.412274,0.411274,0.411711
4,Acceleration,3,1,0.565177,0.56476,0.565303,0.564337,0.565215,0.564866,0.565785,0.563651,0.564501,0.565119
4,Acceleration,3,2,0.340402,0.339568,0.340263,0.340606,0.340551,0.340434,0.339992,0.340026,0.340293,0.340343
4,Acceleration,4,1,1.08351,1.08368,1.08452,1.08215,1.08437,1.07973,1.08186,1.08389,1.08436,1.08218
4,Acceleration,4,2,0.405608,0.405112,0.405066,0.405118,0.405449,0.405279,0.405156,0.404771,0.405157,0.405046
4,Residual Drift,,,2.05074e-05,2.05164e-05,2.05175e-05,2.05047e-05,2.05278e-05,2.05062e-05,2.05125e-05,2.05196e-05,2.05567e-05,2.05481e-05
5,Story Drift Ratio,1,1,0.00323144,0.0032343,0.00323741,0.00323878,0.00323994,0.00323751,0.0032288,0.00323305,0.00323595,0.00323637
5,Story Drift Ratio,1,2,0.00242697,0.00242533,0.00241992,0.00242299,0.0024242,0.00242577,0.00242335,0.00242248,0.00242623,0.00242245
5,Story Drift Ratio,2,1,0.00420268,0.0042072,0.00420069,0.00420933,0.00420851,0.00421308,0.00420456,0.00420798,0.00421512,0.00421058
5,Story Drift Ratio,2,2,0.00303556,0.00304084,0.00303079,0.00303692,0.0030359,0.00304166,0.00303521,0.00304106,0.00303905,0.00303575
5,Story Drift Ratio,3,1,0.00376292,0.00375803,0.0037606,0.00375681,0.0037648,0.00376414,0.00376179,0.00376455,0.0037606,0.00375701
5,Story Drift Ratio,3,2,0.00235657,0.00235277,0.00235258,0.00235284,0.00235611,0.00235248,0.00235582,0.00235312,0.00235143,0.00234986
5,Acceleration,1,1,0.620103,0.621157,0.621476,0.620978,0.621187,0.620699,0.621438,0.619773,0.620684,0.620717
5,Acceleration,1,2,0.450153,0.450137,0.449029,0.4496,0.449745,0.449484,0.450533,0.449515,0.450304,0.450067
5,Acceleration,2,1,0.76388,0.763093,0.76443,0.762372,0.763815,0.764577,0.763749,0.765204,0.763576,0.762934
5,Acceleration,2,2,0.428304,0.428251,0.428817,0.428561,0.42837,0.427957,0.428585,0.428658,0.428587,0.428279
5,Acceleration,3,1,0.860872,0.8595,0.86114,0.860813,0.860471,0.858741,0.860154,0.86029,0.86047,0.861311
5,Acceleration,3,2,0.416546,0.417208,0.416717,0.417766,0.416472,0.417624,0.416973,0.416999,0.417495,0.417383
5,Acceleration,4,1,1.28024,1.2794,1.27944,1.28089,1.27839,1.28177,1.27975,1.28092,1.27861,1.28181
5,Acceleration,4,2,0.552708,0.554851,0.554613,0.553514,0.553629,0.554102,0.554104,0.553683,0.55513,0.554902
5,Residual Drift,,,3.83851e-05,3.83053e-05,3.84199e-05,3.83201e-05,3.84154e-05,3.83771e-05,3.83813e-05,3.83177e-05,3.83379e-05,3.84167e-05
6,Story Drift Ratio,1,1,0.00380547,0.00379158,0.00379857,0.00379959,0.00379367,0.00379959,0.00379429,0.00380001,0.00379558,0.00379593
6,Story Drift Ratio,1,2,0.00395716,0.00395841,0.0039709,0.00396335,0.00396859,0.00396113,0.00395945,0.00396582,0.00395771,0.00395917
6,Story Drift Ratio,2,1,0.00463069,0.00462552,0.00463582,0.00463255,0.00463023,0.00463472,0.0046301,0.00462874,0.00462343,0.00463328
6,Story Drift Ratio,2,2,0.00484429,0.00484537,0.00484509,0.0048451,0.00484646,0.00485149,0.00484147,0.00484177,0.00483915,0.00484043
6,Story Drift Ratio,3,1,0.00377028,0.00376793,0.00377537,0.00376876,0.00377197,0.00377437,0.00377896,0.00376389,0.00377301,0.00377131
6,Story Drift Ratio,3,2,0.00396441,0.00395742,0.00396774,0.00396369,0.00396208,0.00396315,0.0039657,0.00396533,0.00396254,0.00396029
6,Acceleration,1,1,0.443484,0.443356,0.444102,0.443587,0.443558,0.443313,0.443594,0.443325,0.444042,0.44316
6,Acceleration,1,2,0.487155,0.487671,0.487937,0.488156,0.4875,0.487799,0.488308,0.488822,0.487704,0.488257
6,Acceleration,2,1,0.76546,0.76515,0.765504,0.765848,0.764568,0.764349,0.765103,0.765413,0.765334,0.765294
6,Acceleration,2,2,0.782694,0.782494,0.78235,0.781749,0.781899,0.783102,0.783767,0.783098,0.782591,0.782534
6,Acceleration,3,1,0.951226,0.95253,0.948911,0.950548,0.951634,0.949157,0.951148,0.950761,0.951731,0.949337
6,Acceleration,3,2,1.00065,1.00039,1.00104,0.999417,1.00213,1.00122,0.999905,1.00014,1.00125,0.99976
6,Acceleration,4,1,1.4456,1.44803,1.44747,1.44757,1.44686,1.44575,1.44707,1.44672,1.44433,1.44479
6,Acceleration,4,2,1.6355,1.63261,1.6321,1.6349,1.63423,1.63241,1.63785,1.63393,1.63469,1.63347
6,Residual Drift,,,2.54377e-05,2.5428e-05,2.53939e-05,2.54297e-05,2.54062e-05,2.54235e-05,2.53973e-05,2.54204e-05,2.5429e-05,2.54259e-05
7,Story Drift Ratio,1,1,0.00136473,0.0013649,0.00136697,0.00136446,0.00136709,0.00136423,0.00136403,0.0013655,0.00136602,0.00136635
7,Story Drift Ratio,1,2,0.00133648,0.00133708,0.00133876,0.00133924,0.001336,0.0013365,0.00133665,0.00133489,0.00133654,0.00133584
7,Story Drift Ratio,2,1,0.00179243,0.00179403,0.00179437,0.00179382,0.00179303,0.0017928,0.00179673,0.00179159,0.00179336,0.00178886
7,Story Drift Ratio,2,2,0.00176458,0.00176351,0.00176137,0.00176528,0.00176111,0.00176249,0.00176207,0.00176822,0.00176254,0.00176148
7,Story Drift Ratio,3,1,0.00145923,0.00145723,0.00145464,0.00145551,0.00145434,0.00145745,0.00145772,0.00145566,0.00145666,0.00145616
7,Story Drift Ratio,3,2,0.00150649,0.00150655,0.00150392,0.00150602,0.00150331,0.00150583,0.00150849,0.001508,0.00150393,0.00150566
7,Acceleration,1,1,0.168163,0.168178,0.168286,0.168041,0.168339,0.16831,0.168286,0.16823,0.168418,0.168177
7,Acceleration,1,2,0.253479,0.253423,0.253576,0.253135,0.25303,0.253226,0.252988,0.253344,0.253058,0.252796
7,Acceleration,2,1,0.144564,0.144593,0.144534,0.144503,0.144589,0.144637,0.144401,0.14443,0.144494,0.144668
7,Acceleration,2,2,0.195837,0.195513,0.195327,0.195605,0.195812,0.19608,0.195776,0.195585,0.195705,0.195765
7,Acceleration,3,1,0.0990222,0.0990689,0.0990034,0.0990823,0.09918,0.099125,0.0990427,0.0991963,0.0991873,0.0989965
7,Acceleration,3,2,0.158584,0.158296,0.158365,0.158245,0.158412,0.15838,0.158641,0.158159,0.158171,0.158212
7,Acceleration,4,1,0.14586,0.145741,0.145664,0.145633,0.145624,0.14577,0.145815,0.14578,0.145679,0.145445
7,Acceleration,4,2,0.229586,0.229518,0.229569,0.229514,0.229866,0.229668,0.229749,0.229631,0.229865,0.22989
7,Residual Drift,,,2.96819e-05,2.96481e-05,2.96428e-05,2.96343e-05,2.962e-05,2.96548e-05,2.96256e-05,2.96282e-05,2.96106e-05,2.96416e-05
8,Story Drift Ratio,1,1,0.00137038,0.00136967,0.00136746,0.00136933,0.00136703,0.00137021,0.00137038,0.00136943,0.00136602,0.00136918
8,Story Drift Ratio,1,2,0.00140237,0.00140626,0.00140361,0.00140606,0.00140304,0.00140498,0.00140413,0.00140396,0.0014031,0.00140716
8,Story Drift Ratio,2,1,0.0018343,0.00183413,0.00183365,0.00183366,0.00183192,0.00183523,0.0018339,0.00183556,0.00183328,0.00183696
8,Story Drift Ratio,2,2,0.00184619,0.00184031,0.0018446,0.00184385,0.00184374,0.00184394,0.00184205,0.00184497,0.0018452,0.0018444
8,Story Drift Ratio,3,1,0.00156253,0.00156121,0.00156409,0.00156097,0.00156173,0.00155872,0.00156374,0.00156237,0.0015622,0.00156037
8,Story Drift Ratio,3,2,0.0015087,0.00150669,0.00150886,0.00150464,0.00150949,0.00150264,0.00150616,0.00150528,0.00150569,0.0015042
8,Acceleration,1,1,0.111671,0.111645,0.111622,0.111576,0.111629,0.111551,0.111605,0.111673,0.11145,0.111436
8,Acceleration,1,2,0.15923,0.158713,0.159195,0.159002,0.159055,0.159199,0.159018,0.15891,0.159121,0.159031
8,Acceleration,2,1,0.0888938,0.0889972,0.0889075,0.08899,0.0891039,0.0888387,0.0887873,0.0889301,0.0889985,0.0889801
8,Acceleration,2,2,0.124372,0.124768,0.124497,0.124519,0.12456,0.124552,0.124212,0.124543,0.124688,0.124502
8,Acceleration,3,1,0.0822229,0.0821043,0.0823628,0.0820939,0.0822919,0.0821409,0.0821863,0.0821606,0.0823016,0.0822057
8,Acceleration,3,2,0.110446,0.11064,0.110557,0.110495,0.110651,0.110491,0.110584,0.110735,0.1106,0.110523
8,Acceleration,4,1,0.209427,0.20949,0.209821,0.21003,0.2095,0.20986,0.209241,0.209231,0.209567,0.209342
8,Acceleration,4,2,0.151173,0.151268,0.151508,0.151196,0.151113,0.150739,0.151166,0.151408,0.151131,0.151318
8,Residual Drift,,,1.46097e-05,1.45894e-05,1.46062e-05,1.46058e-05,1.46049e-05,1.4608e-05,1.46045e-05,1.46073e-05,1.46108e-05,1.45911e-05
9,Story Drift Ratio,1,1,0.0032702,0.00327581,0.00327458,0.00327341,0.00327768,0.00327236,0.00328122,0.00327961,0.00327482,0.00327277
9,Story Drift Ratio,1,2,0.00318296,0.00318768,0.00317497,0.003182,0.00318345,0.00318372,0.00318211,0.00318325,0.00318919,0.0031853
9,Story Drift Ratio,2,1,0.00395829,0.0039431,0.00395157,0.00395148,0.00395298,0.00395191,0.00395233,0.0039546,0.00395663,0.00394743
9,Story Drift Ratio,2,2,0.00389581,0.00388635,0.00389397,0.00389762,0.00389639,0.00388646,0.00389622,0.00390128,0.00390101,0.00389327
9,Story Drift Ratio,3,1,0.00300851,0.00300395,0.00300812,0.00300101,0.00300348,0.00300543,0.00300216,0.0030037,0.00300383,0.00300613
9,Story Drift Ratio,3,2,0.0030224,0.00301752,0.00301159,0.00301991,0.00301545,0.00301864,0.00302307,0.00301777,0.00301569,0.00301863
9,Acceleration,1,1,0.35768,0.358019,0.357975,0.357523,0.358281,0.35841,0.357928,0.357407,0.358035,0.35721
9,Acceleration,1,2,0.392108,0.391688,0.391763,0.39133,0.39131,0.392261,0.39202,0.391533,0.391186,0.391043
9,Acceleration,2,1,0.519538,0.519931,0.519262,0.520213,0.519192,0.519578,0.520433,0.519284,0.519266,0.518858
9,Acceleration,2,2,0.665138,0.666055,0.664823,0.664938,0.666015,0.666263,0.665224,0.666143,0.664995,0.665531
9,Acceleration,3,1,0.550379,0.550801,0.550375,0.550653,0.550351,0.551005,0.550608,0.550948,0.549906,0.55066
9,Acceleration,3,2,0.624205,0.623272,0.623403,0.623356,0.623837,0.623053,0.623752,0.623905,0.623214,0.622569
9,Acceleration,4,1,0.73015,0.730702,0.729072,0.728821,0.729515,0.728566,0.729433,0.73043,0.730792,0.728893
9,Acceleration,4,2,0.892777,0.892941,0.891818,0.893384,0.892057,0.892278,0.893254,0.892647,0.894516,0.893709
9,Residual Drift,,,3.82141e-05,3.82842e-05,3.83523e-05,3.82135e-05,3.82838e-05,3.83356e-05,3.82894e-05,3.83016e-05,3.83272e-05,3.821e-05
10,Story Drift Ratio,1,1,0.0031749,0.0031729,0.00317914,0.00317115,0.00317689,0.00317604,0.00317684,0.00317296,0.00317119,0.00318077
10,Story Drift Ratio,1,2,0.00349159,0.00348682,0.00349773,0.00349842,0.00349481,0.00349372,0.00349051,0.00350062,0.00349522,0.00348956
10,Story Drift Ratio,2,1,0.0038809,0.00388518,0.00388562,0.00387919,0.00387992,0.00388405,0.00388395,0.00387734,0.00389041,0.00388155
10,Story Drift Ratio,2,2,0.00430409,0.00429793,0.00429778,0.0042997,0.00430453,0.00430007,0.00429966,0.00430392,0.00430134,0.00430322
10,Story Drift Ratio,3,1,0.00304146,0.00304224,0.00304237,0.00304316,0.00303663,0.00303825,0.00303834,0.00303618,0.00303941,0.00303613
