Non-Linear
Intensity #,Name,# Demand Vectors,Modeling Dispersion,SA(T),SA(T1),MAFE
1,Intensity 1,22,0,0.01,0.4,0.110144
2,Intensity 2,22,0,0.1,0.4,0.00624518
3,Intensity 3,22,0,0.2,0.4,0.00224004
4,Intensity 4,22,0,0.3,0.4,0.00117889
5,Intensity 5,22,0,0.4,0.4,0.000732385
6,Intensity 6,22,0,0.5,0.4,0.000499997
7,Intensity 7,22,0,0.6,0.4,0.00036295
8,Intensity 8,22,0,0.7,0.4,0.000275134
9,Intensity 9,22,0,0.8,0.4,0.000215421
10,Intensity 10,22,0,0.9,0.4,0.000172959
11,Intensity 11,22,0,1,0.4,0.000141689
12,Intensity 12,22,0,1.1,0.4,0.000118003
13,Intensity 13,22,0,1.2,0.4,9.96407e-05
14,Intensity 14,22,0,1.5,0.4,6.3958e-05
15,Intensity 15,22,0,2,0.4,3.53536e-05
16,Intensity 16,22,0,3,0.4,1.46789e-05
17,Intensity 17,22,0,4,0.4,7.61118e-06
18,Intensity 18,22,0,5,0.4,4.48111e-06

Intensity #,Demand Type,Floor,Dir,EQ1,EQ2,EQ3,EQ4,EQ5,EQ6,EQ7,EQ8,EQ9,EQ10,EQ11,EQ12,EQ13,EQ14,EQ15,EQ16,EQ17,EQ18,EQ19,EQ20,EQ21,EQ22
13,Story Drift Ratio,1,2,0.00195428,0.00153057,0.001252,0.00159053,0.00128892,0.00177261,0.00105275,0.00201336,0.00170236,0.00152573,0.00145109,0.00136502,0.00108869,0.00113844,0.00234872,0.00141784,0.00132311,0.0013081,0.00099367,0.00192438,0.00175781,0.00209903
13,Story Drift Ratio,2,1,0.00246851,0.00158134,0.00130832,0.00236228,0.00198016,0.0018379,0.00141911,0.00258201,0.0011324,0.00200052,0.00164398,0.00127544,0.0014944,0.00117772,0.00280633,0.00133261,0.00141824,0.00169847,0.0012823,0.00180329,0.00176707,0.0014532
13,Story Drift Ratio,2,2,0.00235128,0.00178059,0.00152696,0.00179529,0.00143277,0.0020465,0.00114745,0.00228854,0.0019306,0.00174317,0.00169016,0.00146444,0.00128763,0.00134933,0.00249019,0.00171948,0.00131081,0.00149108,0.00103534,0.00221438,0.00191252,0.00249498
13,Story Drift Ratio,3,1,0.00412499,0.00227908,0.00182674,0.00323059,0.00282764,0.00266733,0.00201385,0.00517085,0.00172497,0.002821,0.00241479,0.00157526,0.0021318,0.00141558,0.00401416,0.00182266,0.00200459,0.00242821,0.00167179,0.00289122,0.00255495,0.00192048
13,Story Drift Ratio,3,2,0.00414007,0.00258612,0.00217025,0.0023297,0.00163581,0.00275522,0.00176508,0.00286781,0.00260981,0.0021575,0.00223732,0.00193277,0.00178271,0.00181068,0.00352927,0.00250379,0.00164424,0.00189471,0.00148717,0.00372713,0.00265736,0.00335961
13,Acceleration,1,1,1.4307,0.844015,0.500384,1.07019,1.11746,1.46032,0.65928,1.40362,0.512917,0.80612,0.626892,0.550456,0.702378,0.420765,1.57503,0.652179,0.565382,0.900218,0.823567,0.996047,0.951028,0.791476
13,Acceleration,1,2,1.24078,0.743153,0.742417,1.10134,0.814812,0.879847,0.564066,0.92408,0.753945,0.500297,0.689878,0.643221,0.674896,0.436371,1.0061,0.761476,0.662387,0.964429,0.897578,0.961792,1.17572,1.12725
13,Acceleration,2,1,2.08606,0.929029,1.01622,1.70328,1.79569,1.39348,0.822504,1.94435,0.66275,1.28263,0.900604,0.61703,1.00421,0.63092,2.79737,0.795205,0.874431,1.36462,0.835108,1.53065,1.36332,1.25244
13,Acceleration,2,2,2.26825,1.19738,1.09992,1.41462,1.05947,1.38703,0.975265,1.34908,1.21869,0.789131,1.18232,1.18443,0.880067,0.622732,2.00726,1.16389,0.769613,1.02839,0.935827,1.90938,1.78018,1.53737
13,Acceleration,3,1,2.62521,1.38322,1.46352,2.34533,2.88589,1.84714,1.20892,3.11906,1.08846,1.86588,1.32512,0.894329,1.19092,0.899968,3.97985,1.07327,1.3985,1.64345,0.969036,2.94731,1.79296,1.56385
13,Acceleration,3,2,2.94775,1.7497,1.36207,2.21735,1.28454,2.17785,1.26672,2.46845,1.70647,1.27391,1.65619,1.75524,1.14277,0.922039,3.08458,1.76158,1.02591,1.51062,0.990741,2.85109,2.39012,3.02181
13,Acceleration,4,1,4.45893,2.74959,2.12366,4.02698,4.6288,3.14349,2.50453,6.2493,1.94068,3.70286,2.97637,1.71673,2.48402,1.37052,5.64777,1.84029,2.20519,3.19223,2.47822,4.31824,3.31458,2.32627
13,Acceleration,4,2,4.52691,3.21462,2.5626,3.19962,1.6599,3.92642,1.97005,3.76334,3.3157,2.43634,2.62577,2.52302,1.92609,2.04872,4.69869,3.14197,1.72116,2.24518,1.70494,4.83551,3.73287,4.64355
13,Residual Drift,,,5.03136e-06,5.28134e-06,4.68589e-06,4.35649e-06,1.01179e-05,3.44009e-06,5.36851e-06,0.000178018,5.72343e-06,4.87454e-06,4.39421e-06,4.71356e-06,4.59756e-06,5.37783e-06,0.000292547,5.89799e-06,4.93843e-06,5.2526e-06,4.66056e-06,5.27319e-06,5.61718e-06,5.23861e-06
14,Story Drift Ratio,1,1,0.00245684,0.00167097,0.00133667,0.00230946,0.00199966,0.00186014,0.00159704,0.00218737,0.00125294,0.00200762,0.00157389,0.00120366,0.0014566,0.001169,0.00300726,0.00140577,0.00161538,0.00181265,0.00145919,0.00216058,0.00181604,0.00176184
14,Story Drift Ratio,1,2,0.00236681,0.00179771,0.00137679,0.00200259,0.00154195,0.00208167,0.00122584,0.00251199,0.00195993,0.00175849,0.00163107,0.00158186,0.00124761,0.00130909,0.00282827,0.0016238,0.00154513,0.0015116,0.00111048,0.00236732,0.00213696,0.00250236
14,Story Drift Ratio,2,1,0.00287102,0.0019229,0.00151611,0.00259655,0.00217668,0.0021808,0.00168545,0.00293882,0.00130638,0.00226458,0.00183113,0.00134071,0.00168318,0.0012974,0.00349289,0.00154361,0.0016187,0.00198921,0.00151163,0.0024346,0.00218873,0.00162977
14,Story Drift Ratio,2,2,0.00279775,0.00206648,0.00166861,0.00228518,0.00172009,0.00236635,0.00134141,0.00287004,0.00216445,0.00200005,0.00187187,0.00165972,0.00146774,0.00154369,0.00296759,0.00191957,0.00148335,0.00171014,0.001163,0.00252064,0.00216808,0.00293834
14,Story Drift Ratio,3,1,0.0060226,0.00273698,0.00213079,0.0038181,0.00346417,0.00318104,0.00234452,0.00670635,0.00198187,0.00314886,0.00266777,0.00163486,0.00238717,0.0016975,0.00624199,0.00218256,0.00244952,0.00275113,0.00185853,0.00480541,0.00293585,0.00217606
14,Story Drift Ratio,3,2,0.00576285,0.0030002,0.00228584,0.00310249,0.00196009,0.00327662,0.00211035,0.00398837,0.00290502,0.00253528,0.00237629,0.00213975,0.00204847,0.00206912,0.00421437,0.002843,0.00182101,0.00224585,0.00159279,0.00483759,0.00305948,0.00396468
14,Acceleration,1,1,1.78838,1.05502,0.625481,1.33774,1.39683,1.82539,0.8241,1.75453,0.641147,1.00765,0.783616,0.688069,0.877972,0.525955,1.96878,0.815224,0.706728,1.12527,1.02946,1.24506,1.18879,0.989345
14,Acceleration,1,2,1.55098,0.928942,0.928021,1.37668,1.01852,1.09981,0.705083,1.1551,0.942431,0.62537,0.862348,0.804027,0.84362,0.545464,1.25762,0.951845,0.827984,1.20554,1.12197,1.20224,1.46965,1.40905
14,Acceleration,2,1,2.49376,1.20323,1.23298,2.34505,2.23024,1.74262,1.11102,2.46048,0.866817,1.63405,1.08006,0.795153,1.24594,0.783102,3.37228,1.02126,1.12726,1.64643,1.10867,2.10502,1.74916,1.56569
14,Acceleration,2,2,2.5871,1.42432,1.34369,1.79674,1.32726,1.66387,1.18416,1.84273,1.50687,0.983507,1.47367,1.46258,1.10616,0.729271,2.62699,1.3983,0.981443,1.29841,1.18574,2.41458,2.18958,1.94014
14,Acceleration,3,1,3.49849,1.79992,1.77136,3.249,3.30558,2.55774,1.65309,3.59834,1.33403,2.21404,1.64899,1.04781,1.42592,1.12201,4.89271,1.32315,1.79937,1.98716,1.29028,3.71027,2.33163,1.89916
14,Acceleration,3,2,3.69421,2.07277,1.64828,2.80732,1.61377,2.49839,1.5344,3.53283,2.13739,1.61617,2.06063,2.13022,1.46887,1.11975,3.61147,2.13021,1.32544,1.90777,1.28278,3.64152,2.87991,4.1621
14,Acceleration,4,1,5.64944,3.44993,3.06738,4.60565,5.46841,4.05347,3.24964,6.96338,2.42638,4.20951,3.44191,2.13959,2.88905,1.85739,6.59269,2.40076,2.87697,3.71765,2.89034,6.68688,4.26874,2.78255
14,Acceleration,4,2,5.78867,3.83123,2.93776,4.11476,2.01801,4.88713,2.51041,4.7777,3.89498,3.10258,2.82532,3.05767,2.39363,2.46858,5.76769,3.71284,1.73243,2.75186,1.87574,5.79266,4.41797,5.50153
14,Residual Drift,,,0.000106476,5.16012e-06,4.68855e-06,4.34637e-06,0.000121004,3.50427e-06,5.31182e-06,0.00046739,5.80383e-06,4.67215e-06,4.23741e-06,4.40262e-06,4.48376e-06,5.47945e-06,0.000363441,6.02186e-06,4.9725e-06,5.28966e-06,4.51588e-06,6.58452e-05,4.91014e-06,2.6391e-05
15,Story Drift Ratio,1,1,0.00326266,0.00220089,0.0017133,0.00273332,0.0024177,0.00253359,0.00214756,0.00275371,0.00151162,0.00239495,0.0018686,0.00138782,0.00172132,0.00140809,0.00400555,0.00176169,0.00185092,0.00228479,0.00180317,0.00304418,0.00233269,0.00214693
15,Story Drift Ratio,1,2,0.00309611,0.0022082,0.00175638,0.00261833,0.00196162,0.00252795,0.00148235,0.00269862,0.00234935,0.00211223,0.00206296,0.0019141,0.00150032,0.00159937,0.0035239,0.00195373,0.00189105,0.00182936,0.00134293,0.00299927,0.00272528,0.00280929
15,Story Drift Ratio,2,1,0.00335563,0.0025024,0.00206649,0.00306365,0.00272726,0.00281962,0.00226517,0.00361716,0.00153105,0.00261134,0.00206308,0.00160031,0.00194368,0.00161007,0.00436304,0.00187483,0.00193291,0.00243956,0.00196949,0.0033693,0.00263143,0.00190126
15,Story Drift Ratio,2,2,0.00371928,0.00248118,0.0020002,0.00291463,0.0022708,0.00280406,0.00162,0.00333917,0.00250153,0.00237832,0.00215073,0.00193456,0.00169442,0.00185634,0.00350564,0.00210307,0.0017959,0.00205683,0.0014237,0.00306122,0.00266714,0.00338777
15,Story Drift Ratio,3,1,0.00931221,0.00372239,0.00272014,0.00489203,0.00536251,0.00515479,0.00279497,0.00900182,0.00229343,0.00380634,0.00305477,0.00206064,0.00278199,0.00217351,0.009695,0.00261174,0.00284788,0.0033279,0.00248221,0.0067462,0.00489406,0.00261238
15,Story Drift Ratio,3,2,0.00822779,0.00397391,0.00297049,0.0042302,0.00278594,0.00471194,0.00254775,0.00587706,0.00342086,0.00330451,0.00295784,0.0024066,0.00235995,0.00246663,0.00507103,0.00337609,0.00215499,0.00281843,0.00179347,0.00717588,0.00363009,0.00511478
15,Acceleration,1,1,2.3845,1.4067,0.833975,1.78366,1.86244,2.43386,1.0988,2.33937,0.854862,1.34354,1.04482,0.917426,1.17063,0.701274,2.62504,1.08696,0.942304,1.50037,1.37261,1.66008,1.58505,1.31912
15,Acceleration,1,2,2.06797,1.23859,1.23736,1.83557,1.35802,1.46641,0.94011,1.54013,1.25657,0.833827,1.1498,1.07204,1.12482,0.727285,1.67683,1.26912,1.10398,1.60738,1.49596,1.60299,1.95954,1.87874
15,Acceleration,2,1,3.64002,1.6201,1.58045,3.11882,2.88599,2.4072,1.62886,3.45671,1.19323,2.06307,1.3614,1.00013,1.63052,0.973919,5.19303,1.26518,1.43176,1.96489,1.54261,2.49169,2.38323,2.08439
15,Acceleration,2,2,3.49842,1.79748,1.75893,2.37324,1.78511,2.07301,1.46532,2.26676,2.01061,1.37072,1.93407,1.91421,1.47367,0.928139,3.40563,1.79834,1.32915,1.75469,1.60221,3.07445,2.68135,2.4659
15,Acceleration,3,1,4.66124,2.57175,2.27425,4.522,4.24902,3.85682,2.4155,4.52531,1.72637,2.93966,2.13406,1.47061,1.90522,1.42724,6.12005,1.79424,2.28424,2.68656,1.86433,4.45793,3.25112,2.43226
15,Acceleration,3,2,4.8519,2.63056,2.12877,3.55567,2.17829,3.04379,1.95073,3.6055,2.69459,2.17492,2.6741,2.75854,1.99178,1.5919,4.74582,2.70649,1.81344,2.58223,1.77335,5.064,3.36431,4.34593
15,Acceleration,4,1,7.20893,4.53205,4.42849,6.36943,6.31775,5.51716,4.51115,7.2496,2.90507,4.73055,4.06283,2.90797,3.40866,2.5915,8.12191,3.37456,3.6977,4.35576,3.41691,8.63716,5.82052,3.4162
15,Acceleration,4,2,7.07248,4.74932,4.02108,5.53284,2.82815,6.02042,3.21732,6.74548,4.65789,4.41061,3.66898,3.87175,3.00736,3.04731,7.05014,4.75376,2.39107,3.73324,2.39524,7.11988,5.88033,6.26593
15,Residual Drift,,,0.000778265,2.16792e-05,4.54555e-06,0.00019733,0.000419429,9.1284e-05,5.13332e-06,0.00071402,5.78555e-06,4.39962e-06,4.01981e-06,4.70489e-06,4.32334e-06,5.62642e-06,0.00071106,6.10462e-06,4.96772e-06,5.328e-06,4.65864e-06,0.000357635,0.000159544,8.8562e-05
16,Story Drift Ratio,1,1,0.00547965,0.00321485,0.00230875,0.00352261,0.00456323,0.0044739,0.00269694,0.00894781,0.00192466,0.00314414,0.00246611,0.00191394,0.00200325,0.0018613,0.00548473,0.00230455,0.00217535,0.00309374,0.00247568,0.0041212,0.00347842,0.00288131
16,Story Drift Ratio,1,2,0.00680893,0.00298375,0.0023893,0.00362782,0.00258152,0.0034233,0.00190625,0.00331031,0.00301782,0.00259156,0.00299352,0.00252999,0.00194615,0.00212043,0.00483433,0.00258422,0.00251889,0.00213485,0.00187199,0.00416127,0.00434671,0.00384041
16,Story Drift Ratio,2,1,0.00565991,0.00368752,0.00284149,0.00392173,0.00424414,0.00501526,0.00292246,0.00601604,0.00191592,0.00318915,0.00245236,0.00214241,0.00221921,0.0022178,0.00662089,0.00241929,0.00238239,0.00300156,0.00261598,0.00462103,0.00337642,0.00245318
16,Story Drift Ratio,2,2,0.00436834,0.00337977,0.00274632,0.00368459,0.00291491,0.00370361,0.00208496,0.00328948,0.00304052,0.00294622,0.0028424,0.00246471,0.00210318,0.00234557,0.00481787,0.00252397,0.00241566,0.00244533,0.00202899,0.00405989,0.0036813,0.00339215
16,Story Drift Ratio,3,1,0.0149834,0.00650706,0.00494391,0.00880084,0.011822,0.008076,0.00504878,0.0211209,0.00261914,0.00498261,0.00356298,0.00290953,0.00323437,0.00309302,0.0160969,0.00309256,0.00332574,0.00447065,0.00368897,0.00957062,0.00714224,0.00362923
16,Story Drift Ratio,3,2,0.0142152,0.00575717,0.00514715,0.00574224,0.00428327,0.00925538,0.00346182,0.00868621,0.0046323,0.0051817,0.0042389,0.0030258,0.0027952,0.00316207,0.00845888,0.0046474,0.00306285,0.00455238,0.00231343,0.0104204,0.00580121,0.00605744
16,Acceleration,1,1,3.57675,2.11004,1.25096,2.67548,2.79365,3.6508,1.6482,3.45251,1.28229,2.0153,1.56723,1.37614,1.75594,1.05191,3.86225,1.63045,1.41346,2.25054,2.05892,2.49011,2.37757,1.97869
16,Acceleration,1,2,3.10196,1.85788,1.85604,2.75334,2.03703,2.19961,1.41016,2.3102,1.88486,1.25074,1.7247,1.60805,1.68724,1.09093,2.51524,1.90369,1.65596,2.41107,2.24394,2.30562,2.93931,2.81811
16,Acceleration,2,1,5.88103,2.57382,2.25401,5.25282,9.89976,3.96346,2.42146,10.8881,1.80027,2.81476,2.31654,1.46171,2.44003,1.46668,7.5981,1.92322,1.69278,2.74696,2.42945,3.69806,3.75574,2.93612
16,Acceleration,2,2,10.8999,2.56951,2.6382,4.0437,2.70546,3.26708,1.79425,6.74795,2.78913,2.08748,2.93313,2.77573,2.17227,1.55996,4.50619,2.40158,2.0111,2.65365,2.43878,3.66773,4.26479,3.70543
16,Acceleration,3,1,7.28743,4.0018,3.29678,7.10081,14.5768,6.75225,3.56453,13.181,2.58347,4.21168,3.16139,2.26971,2.72405,2.2319,9.79107,2.57334,2.91443,3.9236,3.17559,5.77937,4.99469,3.47397
16,Acceleration,3,2,13.6706,4.08028,3.14507,4.95759,3.26023,4.62137,2.40609,9.48776,3.99147,3.35556,3.9931,3.94168,2.92299,2.50087,6.14286,3.29568,2.75664,3.85372,2.76893,5.9294,4.93844,4.49416
16,Acceleration,4,1,8.09311,6.21829,6.57459,8.29185,12.33,7.12301,6.29558,9.96399,4.00418,6.06427,5.06762,4.18032,4.28468,3.9335,8.79098,4.14101,4.85559,5.43984,4.47109,7.90345,7.04606,4.87813
16,Acceleration,4,2,11.1748,6.44432,5.9266,7.16068,3.68903,7.02351,4.56864,11.2033,5.61563,6.12602,4.97548,5.30267,4.22699,4.00683,7.08657,5.59978,3.67001,5.34865,3.8121,7.81894,7.05476,7.32614
16,Residual Drift,,,0.000654469,0.000482252,0.000120711,0.000471248,0.00254109,0.000351008,0.000154911,0.000754591,0.000101986,0.000127475,1.46933e-05,5.75283e-06,3.08315e-05,5.72524e-06,0.000991266,8.90534e-05,5.72521e-06,0.000209531,4.92444e-06,0.000450457,0.000625402,1.82678e-05
17,Story Drift Ratio,1,1,0.00765846,0.00473938,0.00265212,0.00669009,0.00507941,0.00510826,0.00286074,0.00735006,0.00235817,0.00406802,0.00253773,0.0024219,0.00240765,0.00236726,0.00727064,0.00276544,0.00267415,0.00414511,0.00336525,0.00509118,0.00462336,0.00376154
17,Story Drift Ratio,1,2,0.00760829,0.00404143,0.00312825,0.00594709,0.00337834,0.0039619,0.0023756,0.00422124,0.00392667,0.00340151,0.0037873,0.00329373,0.00248478,0.00245074,0.00633152,0.00365104,0.00318549,0.00240091,0.00250114,0.00568882,0.00604043,0.00597209
17,Story Drift Ratio,2,1,0.00987448,0.00524051,0.00371632,0.00684317,0.00809459,0.00646456,0.00324192,0.00650054,0.00239332,0.00388147,0.00300707,0.00268896,0.00271668,0.00277389,0.00956566,0.00278886,0.00295777,0.00345147,0.00311082,0.00584723,0.00470355,0.00296614
17,Story Drift Ratio,2,2,0.00600495,0.00420218,0.00304401,0.0067282,0.00397133,0.00484965,0.00264251,0.00367922,0.0035983,0.00393149,0.00368882,0.00291601,0.00239667,0.00272632,0.00652415,0.00300163,0.00288443,0.00269806,0.00263782,0.00520794,0.00547665,0.00485733
17,Story Drift Ratio,3,1,0.0188051,0.0100816,0.00785288,0.0172373,0.0140348,0.0104584,0.00681564,0.0210714,0.00354148,0.00625444,0.00513057,0.00378604,0.00429218,0.00467989,0.0238462,0.00499724,0.00520709,0.00538894,0.00497017,0.0134124,0.00972637,0.00512799
17,Story Drift Ratio,3,2,0.016833,0.00884602,0.00852607,0.011716,0.00572981,0.0121363,0.00451835,0.0112495,0.00557088,0.0062921,0.00574718,0.00403501,0.00297968,0.00382379,0.0114436,0.00653133,0.00439352,0.00707629,0.00330417,0.0135826,0.00821542,0.00880666
17,Acceleration,1,1,4.59644,2.81338,1.66795,3.53565,3.72487,4.86773,2.1976,4.60333,1.70972,2.68706,2.08964,1.83485,2.34126,1.40255,5.23097,2.17393,1.88461,3.00072,2.74522,3.31258,3.17009,2.63826
17,Acceleration,1,2,3.92324,2.47718,2.47472,3.68572,2.71604,2.93282,1.88022,3.08027,2.51315,1.66766,2.29959,2.14407,2.24965,1.45457,3.35366,2.53826,2.20796,3.21476,2.99193,3.14007,3.89476,3.75748
17,Acceleration,2,1,8.49986,4.10108,2.83886,8.24437,5.6027,5.27511,3.20495,8.79279,2.39527,3.84835,2.90394,1.92544,3.22347,1.88777,9.31987,2.61036,2.35003,3.76703,3.04821,7.28746,4.68336,3.75034
17,Acceleration,2,2,6.80462,3.55739,3.20646,5.2952,3.63178,4.27535,2.24072,5.9902,3.17984,2.72636,3.2318,4.09186,2.87464,1.98652,5.13103,3.61257,2.48245,3.5146,3.28064,10.6251,5.54439,5.05157
17,Acceleration,3,1,8.26511,5.51793,3.99401,9.45536,6.68959,6.42564,4.57872,11.9638,3.25435,4.73163,4.12027,3.09901,3.69714,3.02042,15.9035,3.76958,3.70498,4.83364,4.23922,9.40241,5.70568,4.24835
17,Acceleration,3,2,9.46539,4.89741,4.35954,6.99901,4.16277,5.79241,3.09829,9.73628,4.6557,4.44986,4.63671,5.14202,3.81138,2.91618,6.49941,4.33403,3.29889,4.84157,3.76979,12.5517,6.61855,5.72038
17,Acceleration,4,1,9.0618,6.64023,7.16163,11.3476,8.45458,7.70203,7.14749,10.3507,5.27488,6.63983,6.44719,4.961,4.75855,4.80958,8.88849,4.84948,5.81746,6.48409,5.79732,9.19799,7.05596,6.08231
17,Acceleration,4,2,8.41939,7.76394,7.09719,8.50689,5.24947,7.72167,5.47555,11.8875,6.61116,6.40098,6.4581,6.46994,5.30945,4.51592,7.86436,6.97917,4.80964,6.26339,5.18359,10.2456,7.25013,6.65046
17,Residual Drift,,,0.00122918,0.00117024,0.000386237,0.000435849,0.000575905,0.000438326,0.000261018,0.000444134,3.37707e-05,0.000210066,0.000259639,0.000380985,0.000217665,5.68169e-06,0.000703183,0.000368276,0.000345855,0.000670974,0.000156436,0.000817925,0.000698584,0.000400083
18,Story Drift Ratio,1,1,0.0119841,0.00617678,0.00306849,0.0113994,0.00654485,0.00806509,0.0033387,0.00834064,0.00282316,0.00494694,0.00322717,0.0029701,0.00297675,0.00283542,0.00993303,0.00360011,0.00298415,0.00543885,0.00407412,0.00759233,0.00576398,0.00488985
18,Story Drift Ratio,1,2,0.00884845,0.00519237,0.00428051,0.00733164,0.00456933,0.00493619,0.00310791,0.00619327,0.00492128,0.0040718,0.004747,0.00451036,0.00300958,0.00270028,0.00823331,0.0056146,0.00400913,0.00356318,0.00326336,0.00727925,0.00774871,0.00960707
18,Story Drift Ratio,2,1,0.0130141,0.00703335,0.00442306,0.013428,0.013062,0.0109185,0.00347464,0.012119,0.00298193,0.0046949,0.00356106,0.00338945,0.00321887,0.00341749,0.0137789,0.00362779,0.00358019,0.00411927,0.00357286,0.00705778,0.00747575,0.00365035
18,Story Drift Ratio,2,2,0.00852583,0.00495609,0.00398669,0.00956636,0.00555918,0.00652931,0.00304149,0.00545925,0.00387992,0.00459686,0.00478913,0.00446648,0.0027776,0.00299038,0.00873704,0.00449618,0.00332959,0.00392107,0.00313043,0.00745367,0.0088878,0.0116981
18,Story Drift Ratio,3,1,0.0250932,0.0129508,0.0116686,0.0187597,0.0200267,0.0149599,0.00910651,0.0227223,0.00592845,0.0083872,0.00715732,0.00533312,0.00639854,0.00643714,0.0298621,0.00846224,0.00700543,0.00761628,0.00518507,0.0158233,0.0120534,0.00774842
18,Story Drift Ratio,3,2,0.0206105,0.0108594,0.0123182,0.0203267,0.00682164,0.0138868,0.00551826,0.0159489,0.00645691,0.00851377,0.00767896,0.00813396,0.00445626,0.00449007,0.0147615,0.00770416,0.00477178,0.00896098,0.00543953,0.0156257,0.0127269,0.0156155
18,Acceleration,1,1,5.84811,3.51673,2.08493,4.43935,4.65609,6.08466,2.747,5.75597,2.13716,3.35884,2.61205,2.29357,2.92657,1.75318,6.5626,2.71741,2.35576,3.75091,3.43153,4.12651,3.96262,3.29782
18,Acceleration,1,2,4.90932,3.09647,3.0934,4.60715,3.39506,3.65667,2.35028,3.85138,3.12962,2.08457,2.8745,2.68009,2.81207,1.81822,4.19207,3.17281,2.75995,4.01845,3.73991,3.76032,4.86845,4.67101
18,Acceleration,2,1,10.7856,5.04881,3.42942,10.3944,7.64614,7.10219,3.91139,11.3064,3.58744,4.65661,3.75133,2.47048,3.9344,2.24583,11.3741,3.57116,2.6107,5.57849,4.31006,9.14336,5.79674,4.66209
18,Acceleration,2,2,8.52762,7.45911,5.18656,7.7458,4.48391,5.31121,2.86277,6.08388,4.39799,3.25347,4.45903,5.58585,3.56097,2.46865,7.42598,6.79812,3.1773,4.46417,4.13702,7.82455,6.3386,8.63926
18,Acceleration,3,1,14.4865,5.99845,4.78578,10.0708,10.3867,8.43094,5.57583,13.4959,4.3811,5.44845,5.29799,4.05509,4.65615,3.58319,10.6939,5.03766,4.13062,7.48083,5.63258,10.1361,6.08349,5.83371
18,Acceleration,3,2,10.9383,10.5822,5.82715,9.30478,6.71008,7.52007,3.82714,7.68866,5.11867,4.71533,5.49394,6.39877,4.58452,3.02462,7.53875,8.45823,3.36426,5.57226,4.91258,10.6903,7.51362,13.7529
18,Acceleration,4,1,10.8292,7.34978,7.06276,9.49214,9.27114,8.16445,7.58361,10.594,6.63373,7.8232,7.12856,6.2308,5.24187,5.62638,9.60796,5.75754,7.14048,7.84011,6.64775,11.6489,7.60715,6.87748
18,Acceleration,4,2,9.66178,9.29313,8.2658,8.73275,6.54204,8.23417,6.47731,9.12384,7.68478,7.12202,6.96729,7.6388,5.886,4.94313,8.15951,8.51888,5.88343,6.76011,5.70453,8.55954,7.93823,10.7914
18,Residual Drift,,,0.000907506,0.00073822,0.000385805,0.00197086,0.000475484,0.000424887,0.000231671,0.000880506,0.000205804,0.000853328,0.000389705,0.000597428,0.000410189,0.000148467,0.000699025,0.000723282,0.000915519,0.000594009,0.000174887,0.000566705,0.00180879,0.000313919
