Serial Time All Floors - All Directions - All PGs
Intensity,Real 1,Real 2,Real 3,Real 4,Real 5,Real 6,Real 7,Real 8,Real 9,Real 10,Real 11,Real 12,Real 13,Real 14,Real 15,Real 16,Real 17,Real 18,Real 19,Real 20,Real 21,Real 22,Real 23,Real 24,Real 25,Real 26,Real 27,Real 28,Real 29,Real 30,Real 31,Real 32,Real 33,Real 34,Real 35,Real 36,Real 37,Real 38,Real 39,Real 40,Real 41,Real 42,Real 43,Real 44,Real 45,Real 46,Real 47,Real 48,Real 49,Real 50,Real 51,Real 52,Real 53,Real 54,Real 55,Real 56,Real 57,Real 58,Real 59,Real 60,Real 61,Real 62,Real 63,Real 64,Real 65,Real 66,Real 67,Real 68,Real 69,Real 70,Real 71,Real 72,Real 73,Real 74,Real 75,Real 76,Real 77,Real 78,Real 79,Real 80,Real 81,Real 82,Real 83,Real 84,Real 85,Real 86,Real 87,Real 88,Real 89,Real 90,Real 91,Real 92,Real 93,Real 94,Real 95,Real 96,Real 97,Real 98,Real 99,Real 100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.000102791072444721,0.136798510267811,0.0767808050218359,0.0148883768698082,0.217868190151638,0.567879992789478,0.119185816804553,0.0379903205542401,0.00110171865642916,0.082488985543388,0.165806803420476,0.00029671719615864,1.31067742232494,0.0098057849009943,1.75874427625995,0.00454060042139597,0.0527978828375813,0.00417143159562622,0.000231790843239639,1.9230952331338,0.787804896416848,0.00663732349733825,0.108468388076794,0.0334382369594162,0.18774893508322,0.00295628025028774,0.00554468755517707,0.696683066299538,0.0033779231901604,0.043652569857189,0.0234068926998589,0.0677132618298148,8.1469095842471E-05,0.177366176446279,0,0.10506645426449,0.0428842550413699,0.000331762340763272,0.0612150072788607,0.052307062712828,2.14611561887169,0.0274606989461931,0.0823633726438917,0.0676350486847836,0.00115411589860857,0.143698043204945,0.0470068874951414,0.0036826882609621,0.0192825008275349,0.124102594155684,3.49033166764921,0.374639541821998,0.00687567478389749,0.0885188828688203,2.08074916962865,0.048847241223937,0.0424045010650609,0.0437857413967346,0.0851925138228645,0.00244862904296898,0,1.0621772072973,0.0057261693004062,0.0563072153509396,0.0115736862498302,0.0543343171312591,0.000199296404828529,0.0148865405092642,0.0168008939726743,0.222703825504616,0.00623684327970128,0.0353420190335892,0.0224001209391781,0.0870513711613612,0.0484143952583879,0,0.0543646493366445,0.00962027707479175,0.122609731737858,1.01919418913659,0.00173740622193143,0.0744682214292434,0.00520165430268144,0.00199849447978796,0.003254957632569,0.0157756893647926,0.718238413279145,0.02867621162234,0.000232431369762986,0.00518902226306669,0.0235689419786287,0.0641330534401172,1.74027277171341E-05,0.00153883866234434,0.0801986049791308,0.00458505318774415,0.00723452925364996,0.334943746955693,0.0373796890879896,0
3,1.76940317262317,2.30032679959041,1.11717482406001,9.75461065087189,0.995911402212455,1.08611659935535,0.293117990860234,1.00552123295887,0.446869561380345,0.847941832769844,0.742874948124834,1.27384748815393,2.129614573884,7.15787333549442,0.646585533197653,7.85998021277019,0.825715483123005,0.450959734286696,18.0025050979354,2.94864631288355,5.04240250006324,4.06257883021933,12.8397403530584,6.17028425816418,0.824365479742702,0.451728695885227,1.67962326290346,2.5626409428072,1.37450155113705,0.0131097766549907,2.01176334332061,1.12292901013155,0.110090192841646,4.79026445421118,0.779297525347795,19.4902253039143,0.124439907207057,0.184782398125566,1.62776913897475,2.79369220190712,0.712128347691946,0.19752711679337,0.737502600774052,10.2480410912883,1.17980068701153,0.236064678891197,0.741602905528325,2.83334882711403,7.45177910492484,1.76339942129928,4.971004507735,1.83128270410666,1.68767219786084,2.43509910295549,2.14455063330502,7.17651601246519,0.82734178231609,2.8918457394765,0.633583767629109,0.850974199300202,0.381286431325399,1.83724667693149,0.157947660269696,10.2974958632351,0.869401035397428,0.140313763110749,0.956353813542405,0.701216849642568,2.49874226354935,0.256380769270864,5.73407633854605,2.05208072196618,1.42425346724987,3.74885228551887,0.252869025163226,3.64936029516664,1.59337449222474,2.35178669018629,1.06000090470066,1.20744099803705,0.146769384763604,1.80224209461407,4.88394162642727,10.5502045352711,1.37697908772083,1.35361078571525,1.45216725232571,0.2465920773821,0.740668629991564,0.852550525965242,1.40598223444406,2.10477091894145,3.20908273798864,17.8725111231619,6.19995683657119,1.22129008406174,0.0522877755014202,0.443302064880004,1.35488666755511,19.1917635364038
4,1.59865753169252,55.8521961761779,29.1877039436571,15.2698394993058,10.6269100013687,4.90504033345355,35.0853994427478,2.3039365514436,2.32555376927005,8.13209771433121,7.36721472745145,7.08826141906155,10.211820983574,4.54538874474355,15.1125768207006,13.4453646904321,5.82198372233724,3.67213500821165,1.38086601635447,44.0867761271718,10.7834103915851,20.2843695755323,31.6848593575752,8.17590198113779,11.4937351401263,19.8181418620796,9.81634787460301,16.618014937836,34.6543834179585,40.8224352729724,44.7175838451343,14.6475225760232,10.6236227242963,5.83425525490123,8.5004771493958,2.69246599625206,5.43988799390752,3.78433006487741,10.1769836285844,8.31006083588585,19.1887770373924,2.67244475298311,11.5524464737806,2.90643934078515,19.1154424081588,12.083341618804,4.58711101605882,6.97720749228956,23.4909832126575,51.6334738752329,7.35291342835716,0.454232887649432,13.6363961671328,4.98701399096331,9.10062151536593,3.96817383109639,1.94159399768864,6.58942566512243,43.3051435555691,5.54507973750782,24.1914335491291,5.22350195113925,1.98533761707346,5.91066820714905,10.3249176625875,7.25008720392935,65.4523851538945,19.4170092868694,1.36749652894066,27.1433895692658,26.1143764054595,16.6712825936682,2.98243548735079,3.44489066819411,0.70109207033423,7.89504391909407,4.78825485097994,11.5980149444719,11.057891657152,50.7856945639204,5.58601740345235,2.33074888171399,30.6642642414565,32.4140129907831,9.55287237628946,40.5475959283952,29.4413018033131,3.2769981531387,13.6054442658436,14.2178973561105,2.49031353701092,45.1994024240906,11.1387941231772,3.8235632502375,16.1182534664523,8.75801555059859,46.102472224551,14.1046078844416,14.1721914713405,6.90025789690225
5,22.1319774284998,11.0922895251417,14.2189734916205,6.79034021258284,4.81303128926371,13.1893342834596,1.9647035539821,34.4067637878607,10.3355977057419,22.4948881761261,6.8132422874681,13.7179391227267,68.5275005262552,40.1302983095894,10.951873011719,20.0500331397203,6.35986793342303,45.6293843936017,17.7633681300192,17.1871471158914,71.5042744099953,6.12128106274278,19.793385584789,32.1706386093551,66.2639669693805,1.44885845509187,11.8320522966887,16.9348827594847,22.0107088768849,38.0679292631982,37.1955247348879,26.1192480837494,27.5884125738627,15.381962808427,31.321455103655,15.2348473994964,24.6041256452968,24.5813828537929,44.7463288666881,10.559135683685,18.1592575918731,6.60225822931489,12.2231841478751,32.2780086024748,15.9212298781965,34.7028574216401,29.0705623430369,9.15771427693075,3.36641123167259,16.4001095208167,63.0572956747596,50.7993034159821,66.1728383868301,26.6760302807794,6.55284972213044,11.527433337696,6.98707025343421,18.5008727147393,12.4028142395111,2.93029271672284,5.13088881745636,14.7655667962023,58.6621450286884,12.4348725270249,8.57546682345001,23.6248808447186,3.75241865337706,28.5035528888528,11.8065407939264,43.191961665079,24.3115631629842,17.5872456938826,5.22698791509414,22.4879580899799,18.8702466878291,41.6472167377101,47.9481135124018,21.8400430216165,24.1136845245899,3.50326138886982,15.5204744958247,11.8910221362143,22.3872961823683,18.7790137766802,29.4938245247843,63.1306225205593,21.868280147953,14.0505452139151,5.49296700707367,9.05802837706785,38.3668191046235,12.3697743840489,12.0935099457053,18.2323700852677,6.32164015866644,7.13868222885308,9.69054513361798,30.2039539944223,8.59642344048932,16.7323985679589
6,30.7056592343873,22.8611072662838,45.1561139402035,20.8659489430448,29.0282706373289,67.4398532552166,42.8082144087407,36.7284819123281,38.6995856160887,65.6167914944479,20.8530968243422,2.46495999533455,40.234575300849,17.8820968984694,28.1291532313179,43.1544311877599,21.4176649219284,16.8555464461135,9.57758758989888,55.5864110909256,68.9083382291273,17.7110385681948,17.3180160460568,3.41886478041386,58.5174160482065,28.0216283827041,55.1829174844092,38.1603469009556,13.0249129424025,100.509308968371,21.1472624477651,46.22464162849,7.09078407782982,71.7085798285678,38.1778253371708,61.9166646147032,73.7573814113539,61.2026931127726,27.8605979565886,26.7821798547904,51.4776459641878,16.8971483517167,67.123873839655,23.0824993923508,29.2517682508633,6.51254761147389,54.1996586130391,21.861965048952,15.6588034590418,29.2667742435574,14.8596978923963,68.3402121065828,38.4707644405272,12.4849908060199,70.4270588187671,38.9060208671114,4.70974906268407,31.7091672457399,36.5005392069884,15.4362108728751,67.7062780209047,14.5137200998899,9.84615116162753,25.6772615091927,15.6318036895004,69.2514922698394,6.95236595015395,50.2354865896179,46.1573001750759,55.5678184366629,49.8778073440033,21.0030346683239,54.2954262303708,34.5637766098741,15.6270112001548,34.885133236107,22.4337022889719,70.883505741023,44.3438901946527,47.0431238845863,28.6223744742913,14.6961649596034,19.4255419961288,62.5285023830859,36.5480463706121,35.9002911825471,13.0106189296883,63.2693896620092,70.4624091477336,49.7771643975574,41.117422486551,12.0774288860008,16.2584530424365,23.6370368274232,33.5332160515427,26.1775584852954,71.370248343711,30.9957201235912,8.97970664887249,37.9331657428518
7,60.7129855169004,23.2717737234206,76.4766670480528,28.0646721726796,26.6813605063562,48.6870160226878,28.4628757495432,45.463558859314,27.4720702045257,37.2599126187031,31.1084917877101,15.5332495443871,71.6723412630273,36.850327586776,22.0116381022234,28.7058064486892,58.4090234479271,80.4865077868895,29.2402341226523,35.8777909554628,58.0940096916912,45.2832605577502,45.6483735915615,125.181683273646,45.2194803440311,21.6538940147032,26.4234646970173,12.7159428528425,64.4311917806321,75.7767373215115,32.8673428269282,27.1537451301824,89.3257653680911,68.7447283629468,46.4552163050979,51.4772605336675,48.4712461397752,39.7525435657166,17.3465193921378,38.0714924913025,48.3023557548883,80.6407530121705,27.9162275519937,63.4752452099732,19.7358573215147,43.0049515538718,64.8557730959672,67.0613260688398,32.2874314917203,30.2528879711915,51.8761735030416,59.4613339196517,27.2259921327119,35.6158353911099,36.0826241624889,12.0080133526845,52.3114521123946,69.0368006186676,50.0363933834672,88.2451563782182,41.5997647025394,21.171081887122,16.8541161787175,24.8206692857978,28.8557328759665,12.4301568871829,33.8279127272483,54.484996037138,45.4474807581828,39.3708628038981,35.48070115756,33.4237259008012,63.0606246890132,51.8962515141603,63.9305080186559,57.6988179847256,46.7302382312488,54.1098744358724,62.1106731823941,63.5378792336844,44.5219421681974,29.6978042661067,42.9595729460678,37.3432087494945,29.5244958598766,46.1229120697974,42.9249639424706,27.8790313274457,89.6362461215783,29.3135193704579,26.4621377422033,49.1104792916757,40.8581418398103,25.401022747736,11.3210756015598,30.6053714649952,58.3782424625111,45.0148388112409,56.0977595167516,7.2809450027854
8,49.1931876977048,69.6875429650869,62.3619519629385,78.1152819901033,49.1432884525633,104.543988571818,44.625009611186,68.8550298614894,41.9833823354375,65.7268233978464,63.357182285317,102.810494029943,24.811018801871,76.4967623103616,71.6490060440105,29.3346417810444,53.9775278586098,55.7338443330414,46.3590836433645,58.9718147411118,32.9573243022929,55.0327788520745,105.065490197904,72.7529435363469,110.072788241113,82.7820382476204,49.882069246176,61.207739131086,70.3944365886952,38.9109513123707,22.7410342446947,49.0873654776179,43.1865567125351,25.9384844510614,61.2087094729215,61.8170125310437,39.6886500948233,63.0407166750675,22.2704507220955,42.7704902594043,35.8527267748659,74.20693402693,61.2235965688265,68.9191448546452,69.0662502088492,84.8479330114988,32.2002715930212,27.6341021577885,51.6741496626043,52.6433840790782,43.0187023280874,30.9415890649209,63.4205443457102,55.16815407214,45.7823141302825,9.78167530762188,82.643416641592,26.1452596419951,90.907393503,43.9735368246053,53.8899731251535,65.7057629916935,44.2354052691159,40.0404535093669,56.5794101042027,52.8698150817366,71.6648682324191,103.392863037388,62.9971883732842,45.1447522974938,76.6449896273553,34.9712712767289,80.6420234004753,19.4904625217959,57.810012918165,59.8995076507788,57.9479178231713,26.2288321311174,72.5236634138221,24.8891809873047,41.2648722135121,53.7590609804595,37.5128536449247,98.1408294082998,57.7528357704419,75.2914688186973,51.5149477160821,57.0431616544681,52.5662599200767,56.6966222195105,70.3249913696452,43.0550165397169,65.6321868725526,49.2448711702011,79.0684609340917,76.8122168084812,62.4395783293773,42.6206239372618,8.42901560328362,39.7454484271568
9,43.6901462944179,59.3673204436157,67.5878569601015,59.3157370815595,48.6346630326535,91.0548892456937,82.8002171448849,59.5923585751735,80.4484132311233,64.4299107905774,35.6498696788209,62.9219672625132,65.2009709619047,29.9775871680814,69.2317233560015,95.2150336434583,86.2673262526125,100.716841746593,74.8289568362289,27.3794973980564,62.0547556203286,67.9229321299988,56.7408607275759,36.302190534165,93.1221889583138,67.3191105740786,99.1157805185019,62.6379717164374,101.867726393921,30.223783213079,77.3779504555023,51.2005113266758,77.4032141246181,58.1891822819032,61.3372069382003,80.2653316815331,36.5105062277093,42.2040885681532,41.8584777014593,54.496691181972,17.3316973396625,52.4358861392068,81.2044131371788,85.6892222114291,24.4269786266401,49.6040049692315,77.3642240586982,55.8699647166881,66.5040890231006,106.886792304335,97.8204189080373,38.9423218177135,72.0976449120902,46.3936999009421,31.2466120488504,67.6708024241129,43.9198073389688,56.7510057054924,86.1963841110308,84.0053125769855,88.3863217193968,78.6248821211725,57.1063505232084,86.5795354867196,66.8274633027493,79.8169740276675,95.2073364283349,79.6765411874002,74.0043230976664,76.1675433000728,63.0417828988996,46.0105401545782,99.825123976292,59.7961923847665,120.840907215524,65.2964359362884,103.038848561857,76.2546857439965,40.7139533261555,65.2432570591585,25.4564428619473,70.0456366521309,95.1915557729393,36.7146161604412,39.8659481851415,66.8960240522943,78.6345490247379,60.9290490388359,70.3336792530588,72.0744088069687,80.1339358760789,74.0222739254677,64.8951871252767,63.4591119060233,51.2861070292721,40.8837371588668,91.3193115272352,99.4982787942546,29.7768931368644,51.4172208095023
10,79.2725114774102,40.7013936417299,126.580254543398,103.748937850599,72.1351930776044,89.1797935628762,76.751645661601,83.8362463505264,51.1077580872589,78.1691543462767,47.4924794063381,79.2945227504593,38.012793207971,62.5398365789795,35.7018131447551,88.7483228170395,47.9372892443693,67.7335260359556,79.3563780814765,94.6313784255705,100.62244974596,63.1732488412851,93.8116894499822,62.3435204222351,53.6740352255832,85.1841338702144,74.6664080519445,55.0317482719971,67.0663114877124,105.372075890741,97.1556021127505,37.2069488406907,59.5429859062531,33.64004255017,71.2396074281292,59.2333312330346,38.9001059559082,44.9326491905127,85.9749520987366,47.1492767761154,74.9883498072746,107.170401703664,76.9021233202126,14.2036730426287,31.0366502047283,66.5362560977179,57.0841468402359,52.8298290630258,65.5030028215662,106.14678511301,82.0058956513189,84.9715281725171,47.6370525148398,48.6826451216232,60.1180481362713,60.562031749269,69.1700792107494,74.614302164776,76.0612197178271,39.1629139062961,70.8121106253316,72.1743462880627,63.5728093048859,65.9231111568602,24.1335269419868,53.7545863046953,37.8978102597215,41.0774417972807,83.4018708756935,75.8783504564834,82.1535472810727,49.3886904408379,84.726693949753,85.6403425764702,65.1002466574948,97.3292008139306,101.920425831884,75.2562035724849,63.6185771700649,39.2220106810338,46.0168671179348,58.4995859528054,107.65222346731,51.7578122317378,64.8851035020895,75.8144854287963,101.263754558486,50.1954209388974,77.9238819396788,58.6967960602219,40.1621125546627,70.8038137191221,72.0993099665686,71.2548979522755,105.173972513015,94.4068343492972,64.2653015161293,36.019634572536,99.620950315136,76.1475196185396
11,86.2285681345965,86.6188088163845,42.102081932691,77.4345043336839,121.246875829275,65.7938967605081,56.8700448540669,34.8109312928939,50.3039534698901,65.4057185707864,66.3505116497728,95.2022992037672,111.303020740015,93.7926860622481,96.6456597383467,89.6838532100653,105.042751196107,92.4747983191076,64.9778865605234,59.1257788278943,106.950054871439,87.7059167399892,20.7128499604168,76.6208682468444,65.6822475473059,100.01460961035,96.6945898257665,59.7377483620214,128.494235210661,94.6603848567857,110.54246416713,76.7527255512458,83.8016196024095,102.506052534577,53.3135712719616,73.811163271665,57.8267925041197,76.6665993248464,91.1439285748444,96.9685616713813,87.8884069079897,111.283028802138,108.360049904157,102.16424692526,88.6106237094249,112.854492480095,85.5972610357089,114.46083057283,105.176875505354,94.3870741583961,121.21906079976,67.7257535608924,80.6973624277463,78.8503254844824,97.3930445181193,62.4245116821911,66.9017207944592,85.1399746338152,117.989915625286,83.418950695599,95.7829540500069,111.57156767148,60.1303000719146,99.6869802579778,63.6135748933783,85.133970517393,45.3431834354928,63.5376202775352,87.7650287062497,80.206550641747,69.2289760477657,80.8158541307283,122.492750842918,90.7524756180542,108.617132858853,107.481114943297,99.9889060567875,88.1788645309989,111.556816640078,89.87962732917,97.0207864110463,82.5760830272841,70.4835499359945,60.930085688641,71.3898371313772,98.3032434506853,113.132476866791,28.4078746819119,68.9977880507405,59.4689373526428,97.7880436834217,104.44986935041,63.9275704661817,65.6026872776571,54.1005111504939,85.32558764849,110.411620437201,41.0336966876465,75.4415788370819,96.7809834686666
12,32.5836486725372,59.2990494263459,42.3530791545623,109.883955979024,113.106869342914,73.6705356122037,56.5380210912874,114.299801251896,101.989487342479,95.5508936029505,89.8470999931847,94.1088697201175,104.180388162795,76.0352022040347,81.9370534223788,47.8766956380597,68.7099704671966,33.1801828052691,120.736563917041,110.512752848771,63.5949311911151,64.9533312185969,86.8952732217044,81.346628107467,64.8334362532142,54.7551051775268,106.746207098679,96.059664878543,102.561064495181,98.8891187196714,67.3873481160804,58.1321651850108,118.741394371847,50.4198225180742,74.3770034313752,100.326060067176,83.9953916812341,93.9063651512469,87.063514003511,83.0605908005522,80.1476415182516,122.520309829281,45.913838464761,105.451301379555,90.4228960712089,103.783389004929,59.4495250055741,104.077567441913,31.3763737885606,80.561791152391,82.8973635060972,52.3047598002897,104.168093628412,95.5971654071109,111.137394561067,97.8941797345626,84.1832708487001,96.8712904780669,111.401356420752,111.902418385931,89.6587716881184,102.410617866352,58.547816630699,97.050695801862,73.3146158030313,75.202475085078,117.455140493833,97.4762172497532,116.230485039602,94.5964106652228,92.0652175362112,70.0221760457461,103.021202734053,82.2736585935042,98.4318002296385,88.2818187856162,57.1257422377312,72.1439816353219,88.8702408008285,107.960239463166,107.78802939833,113.626171997033,102.085788317286,126.89762368504,72.1830047589801,75.5889927948781,62.0583603852009,65.1011841404193,85.2050023814546,100.130182545127,55.4779415764129,59.9838069193991,78.4906618903937,122.737862143018,77.5477633080211,122.233832956739,97.1021798038689,92.0597952710946,50.9561876640251,113.481303312211
13,116.73789586342,98.7175921244637,70.599257495101,91.7750361400516,80.8135474314269,97.9456523722395,111.886757065919,119.250410105065,108.750807154038,109.833238509345,83.1375171397494,39.1549638372319,41.515982899381,80.9820816649166,89.5173820111061,120.794118664577,55.2409950124294,99.1380211436252,105.516382852268,87.3050921145596,91.6640203511589,79.4078404789228,56.8771500365048,122.471327290138,79.6234689966529,80.4654563162635,89.2493313806037,113.446118802169,107.998319530524,96.1847843222585,97.606036162557,83.1512405407851,105.378386421773,112.521313605651,85.2223844712873,89.6031626422347,103.469584379145,48.7631158123201,105.686284639265,64.7719003523974,103.653257979952,59.757805509641,71.7856687545692,100.757137963154,77.5585369311257,82.4999021922677,128.689447475276,128.932531195438,106.943932903445,79.436490069083,121.043931724123,89.8616528716589,98.3627750989786,76.9440149440582,106.920864281061,86.2284374202205,70.2740127336694,97.8450629654041,47.3569677159367,100.47434043578,93.6116739145773,85.0022688995028,125.197645470804,68.9666212187408,106.81611733842,59.7991617011511,88.1758706736762,38.2851624147311,23.5271531321532,121.66841689925,90.5931567738827,105.780581858881,126.309347536382,77.9061812464356,118.589272677744,110.8865753949,89.1593860378956,57.5831621978158,109.627328578712,126.229490390873,114.466430960393,101.272413049818,46.8649738923552,109.288541626993,91.0040600003499,62.0227743093681,62.1497786895936,98.4839877408827,49.0227845542784,109.746974184149,64.5601019836542,79.6818382823245,85.6206476053859,103.876389186262,104.423230805177,115.539602881159,47.7420115898831,104.131683413225,81.3796677130416,78.2448040142917
14,600,113.818579001442,123.862942803382,113.094838624053,114.010459837663,108.725482243953,100.009223337451,68.3410390467697,130.13084340294,110.834434604176,112.036336726627,80.1797368579984,96.7542773999047,102.066062440703,103.982840349529,112.985012847801,89.8196424120179,65.213866500094,130.90668608319,89.3543265075192,110.834973562087,135.348176690949,87.1097281740987,119.510899509086,100.30121228322,80.3478630365749,105.90754018114,107.016530245362,120.283847073417,124.169340950691,89.9607429496822,131.651660955651,104.996515428237,117.126701320067,129.316764455988,91.4733656275639,129.925065711676,112.306336224268,67.7176447023019,123.200123560787,103.798993716225,83.926861997646,65.1783749549223,99.937413390091,128.234803737796,113.130118683292,86.654550195808,72.1551064036852,76.3137563700288,102.404474937083,95.8441253915075,93.0299483924035,120.766007976818,106.9341297182,101.878654685447,91.2054945364603,49.4093372378608,84.317415075648,37.326371193909,93.0142415653922,106.256905675619,84.5462366626907,117.536778767274,35.9435704444883,108.846027260183,73.8776804547444,80.2329191189573,133.018454272202,128.915101144804,109.481815191569,115.738639008318,107.010654671102,122.703591715621,123.343568709296,111.091673503267,76.5017536642781,123.680920756843,126.077740082145,115.084992474414,128.277857138734,82.1291052792866,88.3247755024025,117.13394411918,120.275544413104,80.5408898338094,99.9130224828085,129.311793644016,141.307336152444,126.748562807407,116.119665368916,58.5789780567073,88.5298018526483,113.368936478164,123.049150444821,113.590880538571,105.052461169175,126.350531863989,54.1798371637641,82.3222574410074,88.5607050035501
15,115.663554216924,76.5551221519891,120.81116031361,82.9738290116929,107.427450325441,119.766835855916,94.2955683180722,126.802146173293,122.335719393557,117.908665704745,121.526710788003,112.946930967859,127.723066867609,77.5046174353949,114.113858572378,140.889299331889,121.337911508213,115.976707064641,124.189962986017,90.5267905274966,127.170013854751,105.166935148793,116.649079427109,138.510451123534,133.720174464263,117.803280162814,127.128069820034,126.106232483909,104.914514557554,120.286524194745,136.829093991933,103.052735268875,136.393221874133,129.702742081367,104.213597880689,92.0440451604894,122.988876359924,137.089080780407,98.4770033294566,93.7213789778116,96.9294786409437,126.917289660274,128.083024732766,90.189469599683,128.487745902682,600,124.533494092139,119.610884598344,125.250996516084,107.561984807692,100.818452339628,95.9855639440755,104.888973245734,128.630428506111,118.142877595454,91.6313680889624,120.951231843619,139.753546719106,120.744357861745,119.030386679577,119.705433371584,99.3408242504367,93.5003544952214,75.3657343688101,81.8035704029682,104.082846379459,108.517925814984,79.2659054689695,129.331701266354,107.650452045868,121.684039007755,115.577742960772,99.2753380624995,91.6877398196647,111.820909938146,121.639242481495,116.240213379459,113.246418207021,79.9205582116857,114.969318629095,106.246303177181,127.648042349653,113.359045236231,123.377185747615,106.527294501162,119.413570618712,96.3314378753525,125.053237272328,96.8643019809806,106.125421934297,129.55772278363,107.431849022566,113.619703053509,117.613893463661,119.267037959978,123.33451806995,129.872131617938,122.742188038127,114.317052141427,115.501934692311
16,131.082419592197,140.749280468875,132.076506918984,130.390000037048,124.289239510234,137.615599000816,114.018149586743,143.851941535109,101.713884503592,147.806107912139,134.505594400223,117.378321303525,132.722448733971,134.529795394868,142.981704203019,120.64355538812,133.474197593579,149.88748493347,140.643707106966,138.375764070395,172.258344206495,126.401471719311,139.66146738665,115.561949262205,113.138322682376,137.002155457902,91.6109441817143,600,134.288972090048,124.9633788856,124.34311571427,130.23422592264,135.703406244777,130.712391721734,142.762707687841,151.42213408628,140.561650905554,600,145.450556348432,127.622158063602,111.729034919035,142.977298286482,120.804006463041,125.487416939321,175.632669528745,122.41159559984,125.942295534101,135.225827517791,110.67048182259,119.793768170112,135.077712614772,146.174683320334,131.690555856484,135.927138285879,139.994178571789,135.271011676982,121.138139163065,135.881023876373,109.084747691193,151.498175088667,126.765298458343,137.635356031222,97.2861702407229,143.126977241427,138.030493753552,133.233863899224,129.831346375446,137.151668553213,123.4619634178,131.851490471595,133.210071493515,108.879850533086,130.507484105268,126.699280689669,127.46747156738,100.098768930564,600,136.710535623921,134.433056624767,141.604269697733,112.11167656848,92.5781939999202,159.67659867486,131.165646141719,138.23083627453,126.99387652154,124.95349311726,126.504884218443,600,116.420431889316,142.159076290924,116.196915054262,127.343469916541,144.240863324009,141.222479109458,123.760036230984,148.761174224668,125.149850972301,137.14711111782,132.900187607569
17,135.866981046105,143.706303752969,141.564560028283,137.818651855112,123.637429808384,117.566520575932,142.014165235416,147.939077131343,141.394304136982,153.782118368149,146.481251530996,129.556924686204,138.687118166281,143.548862445445,122.601635325285,114.012173420364,148.261980855484,127.588300368048,127.048324002361,137.393110966688,600,134.329130511004,124.525084385768,120.405934368234,146.448333667996,157.646689248761,145.748479821495,121.378911181137,150.55819071423,137.464800627892,148.277764313794,140.495138647165,134.941493632395,131.290185768415,143.608015295462,600,144.285859399172,129.141449896676,600,143.842921009508,600,133.960047014861,133.89838434984,114.966901432189,131.700688073844,600,133.943210705231,132.371389821128,133.590737460213,144.106524713992,600,600,134.198233338256,125.632901285116,120.797711390962,141.904443203546,140.553526421365,144.754489641345,128.766297870423,119.08173869836,600,131.637236862037,149.097457268238,119.275140880437,142.823778955291,122.148884231373,156.502130384335,138.461773888532,140.212921838252,131.564572741847,126.129039628092,138.606927145656,131.429833364383,141.961708882755,129.51721951049,140.473576198181,140.486115504136,139.137353048565,130.106942208113,144.723835984511,137.679761297262,147.947904233713,143.382417563124,119.929618480491,139.797850349276,600,119.986293211382,120.781995890426,137.208251548774,152.667604907357,133.672287942346,142.427793752928,600,132.202370007421,118.019603024928,150.939508159096,159.850196955224,121.029573013627,130.880500276619,137.831995888351
18,143.4575306477,128.281757568933,600,179.811815810432,600,139.495164751847,600,153.852943168809,129.519368956238,600,142.076728807891,181.483022347026,153.191592524128,142.361802966886,600,129.874461656326,152.563387817413,145.780896388731,148.245563552323,148.909607676609,144.219337283675,158.305032021737,158.339588128086,157.387260103656,134.293890784002,134.012604394648,115.712243821726,136.038311001609,600,165.57452486417,156.728756584131,134.53628464251,157.938448230837,147.338035081617,145.488866933766,144.300132031129,600,600,158.129290390292,138.650513602288,134.584996526321,160.554209373272,155.961959081081,600,600,600,600,128.405736591065,600,147.80825081528,600,163.750624540897,139.42968469144,600,149.600756296614,600,135.968534161001,131.133211843518,151.319953678081,153.814421818778,125.467440372714,146.102297338514,133.724252292712,147.753295572004,134.192290056117,149.874294635634,139.710690123498,600,150.562880354056,155.887306388976,600,149.956223292651,137.386771043077,147.422789159609,146.293648046529,149.846630666639,128.428668933059,178.305606389553,129.234419195855,600,600,151.900645483114,151.76792407964,147.264580047112,131.750428195166,600,125.353337030884,154.23531153349,147.336971676362,129.962714767446,136.662872630187,600,600,146.58433835908,128.409355789224,600,157.326932827957,142.155837840542,155.871517982907,152.114257057191
