Serial Time All Floors - All Directions - All PGs
Intensity,Real 1
1,2.28182487188278
2,0.597006324875402
3,1.53589593395697
4,15.9082806849547
5,27.985884831343
6,102.012391973754
7,13.2612128583543
8,6.10157844442178
9,53.9670683062274
10,41.2881313991357
11,73.7386733959455
12,5.50671634730106
13,14.2518570671099
14,9.39904277606076
15,4.49788400982761
16,5.25903706614831
17,13.601675606524
18,18.4412378895703
19,5.52694408830172
20,11.2618550057347
21,7.2119046199137
22,8.21274536507394
23,15.8646542459505
24,12.3681231498508
25,2.14383084429145
26,18.4520547919164
27,17.3095431624681
28,3.39373615582785
29,9.2023296108144
30,1.84070110331529
31,25.0187318259814
32,223.303175778278
33,3.40022112909433
34,19.2027391091904
35,2.7264011415452
36,2.89959988244041
37,3.64533978653322
38,1.00093170909159
39,7.22644871362477
40,0.082552427579756
41,0.230669867567708
42,4.96228748907861
43,3.86618855522339
44,0.877058657779141
45,3.18230305821048
46,1.87502398438002
47,2.21560359231256
48,3.13741087123345
49,7.26753425132351
50,3.02200182302217
51,6.81692044864195
52,12.5190755970738
53,11.3767253073685
54,20.680756914931
55,192.391361657861
56,185.892906459763
57,93.5949498136262
58,14.3866697830229
59,30.8945269897787
60,12.5395801896998
61,4.11915672880536
62,335.714262551114
63,1.9781542338454
64,35.7784094984266
65,8.2888012663633
66,47.8092164949603
67,25.3991210124996
68,3.56888488306009
69,102.166586568298
70,269.466231357848
71,273.974435546657
72,15.64854095201
73,3.18679214255041
74,0.632671279118196
75,1.70182490856851
76,3.23614945108135
77,1.33251607508245
78,0.515609389267495
79,2.89937670315164
80,3.80023139936847
81,1.63196565701347
82,1.50257602549271
83,2.36161522079072
84,0.502864449462559
85,2.67972809851757
86,3.5156265831358
87,10.0918668881837
88,0.000288047888069722
89,2.99060737436795
90,0.496783874528493
91,2.74281280681331
92,1.03861714704645
93,0.117431173711872
94,0
95,1.82850933988899
96,1.37224224941428
97,1.23460153908408
98,7.2929378303561
99,1.1359091806244
100,0.883167424009184
101,1.6278938581024
102,0.404986774410372
103,3.68081025338452
104,0.82854061559461
105,0.482849230060317
106,0.301585135881014
107,7.52029269855118
108,0.239092959807007
109,1.88389870718496
110,0.722683669388319
111,0.943697936485391
112,2.62674991757455
113,0.660278410012013
114,0.199037672760143
115,0.125371276585474
116,2.85170000506835
117,0.141943195165374
118,0.947976709481904
119,0
120,0.733491001839556
121,1.393489126923
122,1.59480430514778
123,0.779093768122373
124,1.27163516842056
125,0
126,5.60470113449626
127,0.727298555870356
128,6.10211872454972
129,0.322543686246391
130,1.47566902353767
131,0.443671019260349
132,0.606319669175067
133,0.939274285566914
134,0.326526483257549
135,0.131361764907396
136,0
