Serial Time All Floors - All Directions - All PGs
Intensity,Real 1
1,7.88021512020721
2,0.645111057513245
3,4.70467863045461
4,38.2457452390916
5,40.1477915072688
6,168.440256780273
7,7.15227192951136
8,7.40384309100019
9,79.9997697654458
10,56.2468462148823
11,109.350890050271
12,1.97052742077505
13,18.4211796488265
14,37.7385291957559
15,15.8066110421066
16,22.4461112188609
17,28.7563080705949
18,23.3611678262219
19,23.4142596551521
20,17.2099870004429
21,4.21364351453133
22,16.476124422452
23,34.6552678181467
24,24.0479566778209
25,3.47671296509663
26,21.1671944350899
27,25.717515407749
28,17.7905923060471
29,13.1361681062125
30,2.25093662177332
31,46.7837397406493
32,253.378696921957
33,13.3835662383765
34,34.0471343168344
35,12.2270881327396
36,2.67876822373537
37,8.54510577629413
38,4.22902640591014
39,14.7531702832671
40,2.20358778176022
41,0.9807872893566
42,7.30964825351233
43,2.79998433053955
44,0.946004857908135
45,1.91986500153492
46,3.13684124424017
47,8.4957873866122
48,14.6659183112881
49,8.81655373466074
50,8.7837494372229
51,5.61251525294668
52,27.593060853459
53,8.39416446863024
54,34.7061658738238
55,220.33173471731
56,167.830733384285
57,118.058142398393
58,20.9431010229524
59,41.800587630175
60,12.403917370423
61,14.3584027286692
62,349.423042373705
63,3.91441743443238
64,47.193590405205
65,28.5261650222062
66,56.4867718556223
67,44.5705091211467
68,9.43672633283561
69,155.346904901111
70,283.529908935948
71,283.636072217775
72,10.0439792474622
73,11.8960234392419
74,2.35201763440871
75,4.25982248686173
76,4.1815613383154
77,2.47980129486889
78,1.17320778091104
79,8.67811622547029
80,11.5776093703505
81,0.832603283729965
82,3.63627262493458
83,2.66267707483416
84,3.97163456057641
85,2.67913477780127
86,2.8110547642955
87,4.98666406012989
88,0.112143034297353
89,12.8519563268511
90,0.323456859592304
91,6.92661325302084
92,0.276392732290106
93,2.46226476464844
94,0.377963769715538
95,1.19958933209643
96,0.201171967887484
97,7.82665004115206
98,14.532385432691
99,0.261568578359275
100,4.27212614794513
101,3.5829675653648
102,0.667841233114391
103,5.45495313350175
104,3.04979650823873
105,0
106,0
107,2.31077763707783
108,0
109,7.16654760645326
110,0.367591481689667
111,2.20960627907673
112,2.5468423567167
113,0.319089983490678
114,0.298860161744148
115,0
116,2.25013794916948
117,0
118,2.50662628001345
119,0.130399178952086
120,0.117281937405124
121,0.306788737704912
122,5.64721427679676
123,0.16296588867549
124,1.13284204036378
125,1.16739195284343
126,4.05173864971886
127,2.47178436862413
128,3.424908543104
129,0.182899539039776
130,5.92122339502771
131,0.3224308075161
132,5.30807228559099
133,0.326523837524805
134,0
135,0
136,0.0838620658869289
